Name,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Giarnni REGINI MORAN,GBR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,8.0,5.9,8.366,0.0,14.266
Giarnni REGINI MORAN,GBR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,3.0,5.6,9.3,0.0,14.9
Giarnni REGINI MORAN,GBR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,107.0,3.9,6.0,0.0,9.9
Giarnni REGINI MORAN,GBR,2018-08-21 20:22:00,2022 Senior European Championships,final,"Munich, Germany",PB,3.0,6.3,8.566,0.0,14.866
Giarnni REGINI MORAN,GBR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,6.0,6.1,8.566,0.0,14.666
Giarnni REGINI MORAN,GBR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,21.0,5.7,7.433,0.0,13.133
Giarnni REGINI MORAN,GBR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,39.0,5.4,7.733,0.0,13.133
Giarnni REGINI MORAN,GBR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,3.0,5.6,9.366,0.0,14.966
Giarnni REGINI MORAN,GBR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,3.0,5.6,9.3,0.0,14.9
Giarnni REGINI MORAN,GBR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,5.0,5.2,9.2,0.0,14.4
Valgard REINHARDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,35.0,5.4,8.033,0.0,13.433
Valgard REINHARDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,76.0,4.3,8.033,0.0,12.333
Valgard REINHARDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,72.0,4.8,7.933,0.0,12.733
Valgard REINHARDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,76.0,3.6,8.333,0.0,11.933
Valgard REINHARDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,81.0,4.3,8.333,0.0,12.633
Valgard REINHARDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,41.0,4.8,9.233,0.0,14.033
Valgard REINHARDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,68.0,4.9,8.166,0.1,12.966
Valgard REINHARDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,73.0,4.4,7.966,0.0,12.366
Valgard REINHARDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,90.0,4.8,7.6,0.0,12.4
Valgard REINHARDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,84.0,3.4,8.566,0.0,11.966
Valgard REINHARDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,109.0,4.3,7.8,0.0,12.1
Valgard REINHARDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,48.0,4.8,9.1,0.0,13.9
Dietmar REINHARDT,ESP,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",HB,20.0,5.0,5.85,0.0,10.85
Dietmar REINHARDT,ESP,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",PB,12.0,5.2,8.15,0.0,13.35
Dietmar REINHARDT,ESP,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",PH,10.0,5.2,8.0,0.0,13.2
Dietmar REINHARDT,ESP,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",SR,15.0,4.3,8.3,0.0,12.6
Dietmar REINHARDT,ESP,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,14.0,4.9,7.9,0.0,12.8
Dietmar REINHARDT,ESP,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,24.0,5.2,7.5,0.0,12.7
Dietmar REINHARDT,ESP,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,32.0,5.1,7.966,0.0,13.066
Dietmar V. REINHARDT CODINA,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,24.0,4.9,8.15,0.0,13.05
Dietmar V. REINHARDT CODINA,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,33.0,5.2,8.2,0.0,13.4
Dietmar V. REINHARDT CODINA,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,39.0,4.8,7.05,0.0,11.85
Frederick RICHARD,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,12.0,6.1,8.05,0.1,14.05
Frederick RICHARD,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,7.0,5.8,8.2,0.0,14.0
Frederick RICHARD,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",PB,5.0,5.8,7.233,0.0,13.033
Frederick RICHARD,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,1.0,5.8,9.1,0.0,14.9
Frederick RICHARD,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,7.0,6.2,7.4,0.0,13.6
Frederick RICHARD,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,5.0,5.2,9.5,0.0,14.7
Frederick RICHARD,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,5.0,5.2,9.35,0.1,14.45
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,3.0,6.1,8.066,0.0,14.166
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",HB,2.0,6.2,8.033,0.0,14.233
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",PB,10.0,6.2,7.766,0.0,13.966
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",PH,4.0,5.8,8.366,0.0,14.166
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",SR,7.0,5.2,8.333,0.0,13.533
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,13.0,5.2,8.8,0.3,13.7
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,21.0,5.7,7.833,0.0,13.533
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISU World University Games,final,"Chengdu, China",HB,7.0,5.9,7.3,0.3,12.9
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,6.0,6.2,8.4,0.0,14.6
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,16.0,6.0,7.9,0.0,13.9
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,14.0,6.1,7.3,0.0,13.4
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,17.0,5.2,8.566,0.0,13.766
Frederick Nathaniel RICHARD,USA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,34.0,5.2,8.6,0.0,13.8
Oriol RIFA,ESP,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,47.0,4.4,5.166,0.0,9.566
Oriol RIFA,ESP,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,58.0,4.5,5.3,0.0,9.8
Oriol RIFA,ESP,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,45.0,3.3,7.333,0.0,10.633
Oriol RIFA PEDRENO,ESP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,51.0,4.1,8.566,0.0,12.666
Oriol RIFA PEDRENO,ESP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,48.0,3.8,8.7,0.0,12.5
Oriol RIFA PEDRENO,ESP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,74.0,3.7,7.333,0.0,11.033
Oriol RIFA PEDRENO,ESP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,79.0,3.9,8.466,3.0,9.366
Oriol RIFA PEDRENO,ESP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,59.0,4.2,8.1,0.0,12.3
Oriol RIFA PEDRENO,ESP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,76.0,4.0,8.5,0.1,12.4
Thomas ROBERTS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,11.0,3.6,8.95,0.0,12.55
Thomas ROBERTS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,21.0,4.1,8.15,0.0,12.25
Thomas ROBERTS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,29.0,4.1,3.5,0.0,7.6
Thomas ROBERTS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,24.0,4.5,7.7,0.0,12.2
Remell ROBINSON BAILEY,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,32.0,4.6,5.3,0.0,9.9
Remell ROBINSON BAILEY,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,10.0,4.4,8.2,0.0,12.6
Remell ROBINSON BAILEY,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,19.0,3.9,7.55,0.0,11.45
Remell ROBINSON BAILEY,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,17.0,4.7,8.0,0.0,12.7
Javier ROJO,MEX,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",FX,31.0,5.3,7.133,0.0,12.433
Javier ROJO,MEX,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",HB,23.0,4.7,7.666,0.0,12.366
Javier ROJO,MEX,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",PH,37.0,3.8,7.266,0.0,11.066
Javier ROJO,MEX,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",SR,25.0,4.2,8.0,0.0,12.2
Javier ROJO,MEX,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",VT,22.0,5.2,8.533,0.3,13.733
Javier ROJO,MEX,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",VT,22.0,2.8,8.766,0.0,11.566
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,6.0,5.4,7.7,0.0,13.1
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,22.0,5.2,7.3,0.5,12.0
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",HB,13.0,4.5,6.4,0.0,10.9
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,20.0,4.6,6.9,0.0,11.5
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PB,10.0,5.2,7.7,0.0,12.9
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,11.0,5.4,7.6,0.0,13.0
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PH,6.0,4.8,7.45,0.0,12.25
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,23.0,4.7,5.85,0.0,10.55
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",SR,14.0,4.5,6.85,0.0,11.35
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",SR,7.0,4.8,7.9,0.0,12.7
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,10.0,4.8,7.5,0.0,12.3
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT,8.0,4.8,9.0,0.3,13.5
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,7.0,4.8,9.0,0.0,13.8
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",VT,8.0,4.8,8.85,0.0,13.65
Edward ROLIN,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,5.0,4.8,8.75,0.1,13.45
Ricardo RUDY,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,90.0,5.2,7.166,0.0,12.366
Ricardo RUDY,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,73.0,4.2,8.5,0.0,12.7
Ricardo RUDY,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,31.0,4.8,8.433,0.0,13.233
Ricardo RUDY,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,58.0,4.8,9.133,0.1,13.833
Ricardo RUDY,AUT,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,38.0,5.0,8.333,0.3,13.033
Ricardo RUDY,AUT,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,74.0,3.8,6.433,0.0,10.233
Ricardo RUDY,AUT,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,57.0,4.6,7.833,0.0,12.433
Ricardo RUDY,AUT,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,24.0,4.9,8.066,0.0,12.966
Ricardo RUDY,AUT,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,56.0,4.6,7.833,0.0,12.433
Ricardo RUDY,AUT,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,35.0,4.8,8.966,0.0,13.76
Ricardo RUDY,AUT,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,37.0,5.0,8.466,0.0,13.466
Ricardo RUDY,AUT,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,102.0,4.1,7.533,0.0,11.633
Ricardo RUDY,AUT,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,85.0,4.3,8.266,0.0,12.566
Ricardo RUDY,AUT,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,17.0,5.1,8.466,0.0,13.566
Ricardo RUDY,AUT,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,76.0,4.3,8.5,0.0,12.8
Ricardo RUDY,AUT,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,64.0,4.8,8.933,0.0,13.733
Ricardo RUDY,AUT,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",FX,20.0,5.0,8.0,0.1,12.9
Ricardo RUDY,AUT,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",PH,19.0,5.4,7.566,0.0,12.966
Pablo RUIZ SANCHEZ,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,54.0,4.5,6.45,0.0,10.95
Pablo RUIZ SANCHEZ,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,42.0,4.3,8.0,0.0,12.3
Pablo RUIZ SANCHEZ,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,55.0,4.3,6.7,0.0,11.0
Pablo RUIZ SANCHEZ,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,30.0,4.4,7.9,0.0,12.3
Pablo RUIZ SANCHEZ,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,55.0,2.6,7.3,5.0,4.9
Pablo RUIZ SANCHEZ,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,41.0,4.8,8.55,0.0,13.35
David RUMBUTIS,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,45.0,4.6,8.633,0.0,13.233
David RUMBUTIS,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,44.0,4.9,8.2,0.0,13.1
David RUMBUTIS,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,30.0,5.0,8.8,0.0,13.8
David RUMBUTIS,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,55.0,5.1,7.666,0.0,12.766
David RUMBUTIS,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,80.0,4.0,8.633,0.0,12.633
David RUMBUTIS,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,41.0,4.8,9.233,0.0,14.033
David RUMBUTIS,SWE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,16.0,4.8,9.2,0.0,14.0
David RUMBUTIS,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,18.0,4.9,7.766,0.0,12.666
David RUMBUTIS,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,14.0,5.0,8.466,0.0,13.466
David RUMBUTIS,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,47.0,5.1,6.933,0.0,12.033
David RUMBUTIS,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,17.0,4.8,9.4,0.0,14.2
David RUMBUTIS,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,17.0,4.8,8.766,0.1,13.466
Kurtis RUTTER,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,27.0,4.6,6.2,0.0,10.8
Kurtis RUTTER,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,29.0,2.9,5.6,0.0,8.5
Kurtis RUTTER,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,30.0,3.8,7.2,0.0,11.0
Kurtis RUTTER,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,30.0,2.6,4.85,0.0,7.45
Kurtis RUTTER,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,25.0,3.9,8.25,0.0,12.15
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,6.0,6.0,8.133,0.3,13.833
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",HB,10.0,5.1,8.1,0.0,13.2
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",PB,9.0,5.6,8.433,0.0,14.033
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",PH,12.0,5.1,8.0,0.0,13.1
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",SR,4.0,5.0,8.7,0.0,13.7
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,4.0,5.6,9.0,0.1,14.5
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISU World University Games,final,"Chengdu, China",FX,3.0,6.3,8.0,0.4,13.9
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,4.0,6.0,8.566,0.0,14.566
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,13.0,5.1,8.6,0.0,13.7
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISU World University Games,final,"Chengdu, China",PB,5.0,6.0,8.233,0.0,14.23
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,12.0,5.6,8.466,0.0,14.066
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,52.0,5.3,6.633,0.0,11.933
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,21.0,5.0,8.633,0.0,13.633
Sunghyun RYU,KOR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,1.0,5.6,9.2,0.0,14.8
Ricardo Rudy,AUT,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PH,26.0,4.0,7.85,0.0,11.85
Ricardo Rudy,AUT,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",PH,13.0,3.6,7.3,0.0,10.9
Mika Tom SAEFKEN,GER,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,41.0,4.6,8.2,0.0,12.8
Mika Tom SAEFKEN,GER,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,36.0,4.7,8.366,0.0,13.066
Mika Tom SAEFKEN,GER,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,67.0,4.8,6.333,0.0,11.133
Mansum SAFAROV,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,70.0,5.0,7.8,0.0,12.8
Mansum SAFAROV,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,97.0,3.8,7.566,0.0,11.366
Mansum SAFAROV,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,94.0,3.7,8.0,0.0,11.7
Mansum SAFAROV,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,112.0,3.9,4.966,0.0,8.866
Mansum SAFAROV,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,102.0,4.4,7.5,0.0,11.9
Mansum SAFAROV,AZE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,104.0,4.0,8.766,0.3,12.466
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,38.0,5.6,7.766,0.0,13.366
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,11.0,5.6,8.8,0.1,14.3
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,45.0,5.0,8.033,0.0,13.033
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,22.0,5.0,7.466,0.0,12.466
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,28.0,5.7,8.166,0.0,13.866
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,11.0,5.7,8.333,0.0,14.033
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,41.0,5.1,7.966,0.0,13.066
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,16.0,5.1,8.066,0.0,13.166
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,22.0,5.1,8.6,0.0,13.7
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,11.0,5.1,8.333,0.0,13.433
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,10.0,5.6,9.0,0.0,14.6
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,11.0,5.6,8.8,0.1,14.3
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,final,"Munich, Germany",VT,8.0,5.2,7.833,0.0,13.033
Leo SALADINO,FRA,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,6.0,5.2,9.266,0.1,14.366
Leo SALADINO,FRA,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,7.0,5.3,8.566,0.0,13.866
Leo SALADINO,FRA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,47.0,5.3,8.166,0.1,13.366
Leo SALADINO,FRA,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,23.0,4.0,7.133,0.0,11.133
Leo SALADINO,FRA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,44.0,4.9,7.966,0.0,12.866
Leo SALADINO,FRA,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,9.0,5.7,8.266,0.0,13.966
Leo SALADINO,FRA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,15.0,5.7,8.4,0.0,14.1
Leo SALADINO,FRA,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,17.0,4.0,8.333,0.0,12.333
Leo SALADINO,FRA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,106.0,4.0,7.4,0.0,11.4
Leo SALADINO,FRA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,69.0,4.7,8.233,0.0,12.933
