Name,Country,Date,Gender,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Curran Phillips,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,6.0,5.2,9.5,0.0,14.7,14.7
Curran Phillips,USA,2023-08-27,m,2023 U.S. Championships,qual,"San Jose, CA",HB,0.0,5.8,7.05,0.0,12.85,12.85
Curran Phillips,USA,2023-08-27,m,2023 U.S. Championships,final,"San Jose, CA",HB,0.0,5.8,8.05,0.0,13.85,13.850000000000001
Curran Phillips,USA,2023-08-27,m,2023 U.S. Championships,qual,"San Jose, CA",PB,0.0,6.8,8.75,0.0,15.55,15.55
Curran Phillips,USA,2023-08-27,m,2023 U.S. Championships,final,"San Jose, CA",PB,0.0,6.4,8.1,0.0,14.5,14.5
Curran Phillips,USA,2023-08-27,m,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,5.2,9.45,0.0,14.65,14.649999999999999
Curran Phillips,USA,2023-08-27,m,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,5.2,9.6,0.0,14.8,14.8
Curran Phillips,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,2.0,5.0,8.7,0.0,13.7,13.7
Curran Phillips,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,1.0,6.8,8.6,0.0,15.4,15.399999999999999
Ricards Plate,None,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",FX,13.0,5.2,8.1,0.0,13.3,13.3
Ricards Plate,None,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",HB,15.0,4.8,7.5,0.0,12.3,12.3
Ricards Plate,None,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PB,24.0,4.8,7.85,0.0,12.65,12.649999999999999
Ricards Plate,None,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PH,31.0,4.7,6.4,0.0,11.1,11.100000000000001
Ricards Plate,None,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",SR,20.0,4.5,7.55,0.0,12.05,12.05
Ricards Plate,None,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",VT1,14.0,4.8,8.8,0.0,13.6,13.600000000000001
Ricards Plate,None,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",VT2,14.0,4.0,9.0,0.0,13.0,13.0
Rithik Puri,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,27.0,5.1,6.4,0.1,11.4,11.4
Rithik Puri,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,21.0,4.8,6.85,0.0,11.65,11.649999999999999
Rithik Puri,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,23.0,4.9,8.1,0.0,13.0,13.0
Rithik Puri,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,31.0,3.9,6.25,0.0,10.15,10.15
Rithik Puri,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,29.0,4.8,6.55,0.0,11.35,11.35
Rithik Puri,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,4.8,8.6,0.0,13.4,13.399999999999999
Achraf QUISTAS,MAR,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,44.0,4.9,7.333,0.6,11.633,11.633000000000001
Achraf QUISTAS,MAR,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,45.0,3.6,6.266,0.0,9.866,9.866
Achraf QUISTAS,MAR,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,60.0,3.5,5.566,0.0,9.066,9.065999999999999
Achraf QUISTAS,MAR,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT1,29.0,4.8,8.933,0.0,13.733,13.733
Achraf QUISTAS,MAR,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,29.0,4.0,9.033,0.0,13.033,13.033
Liam RABIC,CRO,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",FX,0.0,0.0,0.0,0.0,0.0,0.0
Liam RABIC,CRO,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",HB,0.0,0.0,0.0,0.0,0.0,0.0
Liam RABIC,CRO,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",PB,0.0,0.0,0.0,0.0,0.0,0.0
Liam RABIC,CRO,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",PH,62.0,5.3,6.166,0.0,11.466,11.466000000000001
Liam RABIC,CRO,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",SR,0.0,0.0,0.0,0.0,0.0,0.0
Liam RABIC,CRO,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",VT1,0.0,0.0,0.0,0.0,0.0,0.0
Igor RADIVILOV,UKR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,18.0,6.0,7.866,0.0,13.866,13.866
Igor RADIVILOV,UKR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,4.0,5.6,9.1,0.0,14.7,14.7
Igor RADIVILOV,UKR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT2,3.0,5.6,9.066,0.0,14.666,14.666
Igor RADIVILOV,UKR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,4.0,5.6,8.833,0.0,14.433,14.433
Igor RADIVILOV,UKR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",FX,61.0,5.2,8.066,0.3,12.966,12.966000000000001
Igor RADIVILOV,UKR,2022-08-21,m,2022 Senior European Championships,final,"Munich, Germany",SR,7.0,6.0,8.5,0.0,14.5,14.5
Igor RADIVILOV,UKR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",SR,8.0,6.0,8.4,0.0,14.4,14.4
Igor RADIVILOV,UKR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",VT1,4.0,5.6,9.233,0.0,14.833,14.833
Igor RADIVILOV,UKR,2022-08-21,m,2022 Senior European Championships,final,"Munich, Germany",VT2,3.0,5.6,9.366,0.0,14.966,14.966
Igor RADIVILOV,UKR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",VT2,2.0,5.6,9.233,0.0,14.833,14.833
Igor RADIVILOV,UKR,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",SR,9.0,6.0,8.3,0.0,14.3,14.3
Igor RADIVILOV,UKR,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,7.0,5.6,8.933,0.0,14.533,14.533
Igor RADIVILOV,UKR,2023-04-16,m,2023 Senior European Championships,final,"Antalya, Turkey",VT2,3.0,5.6,9.1,0.1,14.6,14.6
Igor RADIVILOV,UKR,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",VT2,5.0,5.6,9.2,0.0,14.8,14.799999999999999
Igor RADIVILOV,UKR,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,11.0,5.6,8.433,0.0,14.033,14.033
Igor RADIVILOV,UKR,2023-03-04,m,FIG Apparatus World Cup 2023,final,"Doha, Qatar",SR,8.0,6.0,8.266,0.0,14.266,14.266
Igor RADIVILOV,UKR,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",SR,8.0,6.0,8.4,0.0,14.4,14.4
Igor RADIVILOV,UKR,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT1,15.0,5.6,9.1,0.0,14.7,14.7
Igor RADIVILOV,UKR,2023-03-04,m,FIG Apparatus World Cup 2023,final,"Doha, Qatar",VT1,2.0,5.6,9.166,0.0,14.766,14.766
Igor RADIVILOV,UKR,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT1,7.0,5.6,8.933,0.0,14.533,14.533
Igor RADIVILOV,UKR,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,15.0,5.6,7.866,0.1,13.366,13.366
Igor RADIVILOV,UKR,2023-03-04,m,FIG Apparatus World Cup 2023,final,"Doha, Qatar",VT2,2.0,5.6,9.433,0.0,15.033,15.033
Igor RADIVILOV,UKR,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT2,7.0,5.6,8.333,0.1,13.833,13.833
Rayan RADKOV,BUL,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",HB,79.0,4.2,8.066,0.0,12.266,12.266000000000002
Rayan RADKOV,BUL,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PB,93.0,4.3,7.433,0.0,11.733,11.733
Rayan RADKOV,BUL,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PH,27.0,5.0,8.3,0.0,13.3,13.3
Daniel RADOVESNICKY,CZE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",FX,118.0,4.4,7.3,0.0,11.7,11.7
Daniel RADOVESNICKY,CZE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",HB,73.0,4.4,7.966,0.0,12.366,12.366
Daniel RADOVESNICKY,CZE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PB,73.0,5.0,7.8,0.0,12.8,12.8
Daniel RADOVESNICKY,CZE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PH,124.0,3.3,7.2,0.0,10.5,10.5
Daniel RADOVESNICKY,CZE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",SR,120.0,3.7,8.0,0.0,11.7,11.7
Daniel RADOVESNICKY,CZE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,104.0,4.0,9.066,0.0,13.066,13.066
Abu Saeed RAFI,BAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,37.0,3.7,6.35,0.0,10.05,10.05
Abu Saeed RAFI,BAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,38.0,2.2,7.7,4.0,5.9,5.9
Abu Saeed RAFI,BAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,40.0,2.5,7.5,3.0,7.0,7.0
Abu Saeed RAFI,BAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,37.0,1.8,7.5,6.3,3.0,3.000000000000001
Abu Saeed RAFI,BAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT2,16.0,4.0,8.55,0.1,12.45,12.450000000000001
Al Harith RAKAN,QAT,2023-03-12,m,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",PH,22.0,4.7,8.333,0.0,13.033,13.033000000000001
Al Harith RAKAN,QAT,2023-04-30,m,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",PH,16.0,5.0,8.366,0.0,13.366,13.366
Al Harith RAKAN,QAT,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,39.0,4.7,8.1,0.0,12.8,12.8
Al Harith RAKAN,QAT,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",PH,37.0,4.1,7.5,0.0,11.6,11.6
Trisna RAMDHANY,INA,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",FX,32.0,5.0,6.766,0.0,11.766,11.766
Trisna RAMDHANY,INA,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",PB,30.0,4.2,5.066,0.0,9.266,9.266
Trisna RAMDHANY,INA,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",SR,36.0,3.8,6.6,0.0,10.4,10.399999999999999
Trisna RAMDHANY,INA,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT1,0.0,3.6,8.333,0.1,11.833,11.833
Trisna RAMDHANY,INA,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT2,0.0,0.0,0.0,0.0,0.0,0.0
Jeordy RAMIREZ,DOM,2023-06-28,m,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,17.0,4.7,7.8,0.0,12.5,12.5
Jeordy RAMIREZ,DOM,2023-06-28,m,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,21.0,4.5,7.15,0.3,11.35,11.35
Jeordy RAMIREZ,DOM,2023-06-28,m,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",PB,6.0,5.1,7.45,0.0,12.55,12.55
Jeordy RAMIREZ,DOM,2023-06-28,m,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,8.0,5.1,8.1,0.0,13.2,13.2
Jeordy RAMIREZ,DOM,2023-06-28,m,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,24.0,3.0,7.35,0.0,10.35,10.35
Jeordy RAMIREZ,DOM,2023-06-28,m,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,24.0,3.6,7.85,0.3,11.15,11.149999999999999
Jayson RAMPERSAD,CAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,35.0,4.7,6.05,0.3,10.45,10.45
Jayson RAMPERSAD,CAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",PH,3.0,5.9,8.1,0.0,14.0,14.0
Jayson RAMPERSAD,CAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,8.0,5.9,7.35,0.0,13.25,13.25
Yazz RAMSAHAI,NED,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",FX,58.0,5.6,7.9,0.4,13.1,13.1
Yazz RAMSAHAI,NED,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",HB,102.0,4.0,7.033,0.0,11.033,11.033000000000001
Yazz RAMSAHAI,NED,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PH,106.0,4.4,5.9,0.0,10.3,10.3
Yazz RAMSAHAI,NED,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",VT1,26.0,5.2,9.2,0.1,14.3,14.299999999999999
Yazz RAMSAHAI,NED,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",FX,75.0,4.8,8.066,0.0,12.866,12.866
Yazz RAMSAHAI,NED,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",HB,106.0,4.7,6.866,0.0,11.566,11.565999999999999
Yazz RAMSAHAI,NED,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PH,74.0,5.1,7.2,0.0,12.3,12.3
Yazz RAMSAHAI,NED,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",SR,85.0,4.3,8.4,0.0,12.7,12.7
Yazz RAMSAHAI,NED,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,16.0,5.2,9.2,0.0,14.4,14.399999999999999
Tim RANDEGGER,SUI,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",FX,18.0,5.5,8.166,0.0,13.666,13.666
Tim RANDEGGER,SUI,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",PH,30.0,4.9,7.9,0.0,12.8,12.8
Tim RANDEGGER,SUI,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",VT1,19.0,5.2,8.966,0.0,14.16,14.166
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,9.0,5.2,8.166,0.0,13.366,13.366
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISH World University Games,AAfinal,"Chengdu, China",HB,8.0,5.5,7.966,0.0,13.466,13.466000000000001
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISH World University Games,AAfinal,"Chengdu, China",PB,7.0,5.8,8.433,0.0,14.233,14.233
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISH World University Games,AAfinal,"Chengdu, China",PH,16.0,4.7,7.3,0.0,12.0,12.0
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISH World University Games,AAfinal,"Chengdu, China",SR,5.0,5.3,8.266,0.0,13.566,13.565999999999999
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,16.0,4.8,8.8,0.1,13.5,13.500000000000002
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",FX,29.0,5.2,8.166,0.1,13.266,13.266
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",HB,34.0,5.4,7.733,0.0,13.133,13.133
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",PB,19.0,5.8,7.933,0.0,13.733,13.733
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",PH,31.0,4.7,8.033,0.0,12.733,12.733
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",SR,22.0,5.3,8.3,0.0,13.6,13.600000000000001
Ian Michael RAUBAL,SUI,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",VT1,27.0,4.8,9.166,0.0,13.96,13.966000000000001
Giarnni REGINI MORAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,1.0,6.2,8.333,0.0,14.533,14.533000000000001
Giarnni REGINI MORAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,4.0,6.2,8.333,0.0,14.533,14.533000000000001
Giarnni REGINI MORAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,138.0,3.7,6.433,3.0,7.133,7.132999999999999
Giarnni REGINI MORAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",PB,7.0,6.4,8.333,0.0,14.733,14.733
Giarnni REGINI MORAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,8.0,6.4,8.566,0.0,14.966,14.966000000000001
Giarnni REGINI MORAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,28.0,5.8,7.633,0.0,13.433,13.433
Giarnni REGINI MORAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,8.0,5.6,9.033,0.0,14.633,14.633
Giarnni REGINI MORAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,19.0,5.2,7.933,0.1,13.033,13.033
Giarnni REGINI MORAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,final,"Liverpool, England",FX,2.0,5.9,8.37,0.0,14.266,14.27
Giarnni REGINI MORAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,6.0,5.7,8.05,0.0,13.75,13.75
Giarnni REGINI MORAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,10.0,4.6,8.45,0.0,13.05,13.049999999999999
Giarnni REGINI MORAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,final,"Liverpool, England",PB,1.0,5.7,8.9,0.0,14.6,14.600000000000001
Giarnni REGINI MORAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,4.0,5.7,8.35,0.0,14.05,14.05
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,final,"Munich, Germany",FX,7.0,5.9,7.033,0.0,12.933,12.933
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",FX,8.0,5.9,8.366,0.0,14.266,14.266
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,3.0,5.6,9.3,0.0,14.9,14.9
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",HB,107.0,3.9,6.0,0.0,9.9,9.9
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,final,"Munich, Germany",PB,3.0,6.3,8.566,0.0,14.866,14.866
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PB,6.0,6.1,8.566,0.0,14.666,14.666
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,21.0,5.7,7.433,0.0,13.133,13.133
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PH,39.0,5.4,7.733,0.0,13.133,13.133
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",VT1,3.0,5.6,9.366,0.0,14.966,14.966
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,3.0,5.6,9.3,0.0,14.9,14.9
Giarnni REGINI MORAN,GBR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",VT2,5.0,5.2,9.2,0.0,14.4,14.399999999999999
Giarnni REGINI MORAN,ENG,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",FX,3.0,5.7,8.266,0.0,13.966,13.966000000000001
Giarnni REGINI MORAN,ENG,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,1.0,5.9,8.05,0.1,13.85,13.850000000000001
Giarnni REGINI MORAN,ENG,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",PB,2.0,6.1,8.633,0.0,14.733,14.732999999999999
Giarnni REGINI MORAN,ENG,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,1.0,6.1,8.75,0.0,14.85,14.85
Giarnni REGINI MORAN,ENG,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,10.0,5.4,7.75,0.0,13.15,13.15
Giarnni REGINI MORAN,ENG,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT2,2.0,5.2,9.266,0.0,14.466,14.466000000000001
Giarnni REGINI MORAN,ENG,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT2,2.0,5.2,9.15,0.0,14.35,14.350000000000001
Giarnni REGINI MORAN,ENG,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",hb,10.0,5.1,8.25,0.0,13.35,13.35
Michael REID,JAM,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,21.0,5.5,7.85,0.0,13.35,13.35
Michael REID,JAM,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,32.0,5.4,5.65,0.0,11.05,11.05
Valgard REINHARDSSON,ISL,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,125.0,5.0,6.3,0.1,11.2,11.200000000000001
Valgard REINHARDSSON,ISL,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,113.0,4.5,7.366,0.0,11.866,11.866
Valgard REINHARDSSON,ISL,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,130.0,4.8,7.3,0.0,12.1,12.1
Valgard REINHARDSSON,ISL,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,122.0,3.7,7.166,0.0,10.866,10.866
Valgard REINHARDSSON,ISL,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,94.0,4.3,8.133,0.0,12.433,12.433
Valgard REINHARDSSON,ISL,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,92.0,4.8,8.833,0.1,13.533,13.533
Valgard REINHARDSSON,ISL,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",FX,35.0,5.4,8.033,0.0,13.433,13.433
Valgard REINHARDSSON,ISL,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",HB,76.0,4.3,8.033,0.0,12.333,12.332999999999998
Valgard REINHARDSSON,ISL,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PB,72.0,4.8,7.933,0.0,12.733,12.733
Valgard REINHARDSSON,ISL,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PH,76.0,3.6,8.333,0.0,11.933,11.933
Valgard REINHARDSSON,ISL,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",SR,81.0,4.3,8.333,0.0,12.633,12.633
Valgard REINHARDSSON,ISL,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",VT1,41.0,4.8,9.233,0.0,14.033,14.033000000000001
Valgard REINHARDSSON,ISL,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",FX,68.0,4.9,8.166,0.1,12.966,12.966000000000001
Valgard REINHARDSSON,ISL,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",HB,73.0,4.4,7.966,0.0,12.366,12.366
Valgard REINHARDSSON,ISL,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PB,90.0,4.8,7.6,0.0,12.4,12.399999999999999
Valgard REINHARDSSON,ISL,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PH,84.0,3.4,8.566,0.0,11.966,11.966000000000001
Valgard REINHARDSSON,ISL,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",SR,109.0,4.3,7.8,0.0,12.1,12.1
Valgard REINHARDSSON,ISL,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,48.0,4.8,9.1,0.0,13.9,13.899999999999999
Dietmar REINHARDT,ESP,2023-05-28,m,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",HB,20.0,5.0,5.85,0.0,10.85,10.85
Dietmar REINHARDT,ESP,2023-05-28,m,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",PB,12.0,5.2,8.15,0.0,13.35,13.350000000000001
Dietmar REINHARDT,ESP,2023-05-28,m,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",PH,10.0,5.2,8.0,0.0,13.2,13.2
Dietmar REINHARDT,ESP,2023-05-28,m,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",SR,15.0,4.3,8.3,0.0,12.6,12.600000000000001
Dietmar REINHARDT,ESP,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,14.0,4.9,7.9,0.0,12.8,12.8
Dietmar REINHARDT,ESP,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,24.0,5.2,7.5,0.0,12.7,12.7
Dietmar REINHARDT,ESP,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,32.0,5.1,7.966,0.0,13.066,13.065999999999999
Dietmar V. REINHARDT CODINA,ESP,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,24.0,4.9,8.15,0.0,13.05,13.05
