AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
4.3196,1021.5,90.464,3.445,20.099,1039.3,534.39,114.36,10.646,9.0678,94.208
3.9385,1021.3,90.536,3.4765,20.031,1026.6,526.3,111.7,10.683,14.035,114.7
3.7319,1021,91.23,3.4957,20.067,1032.2,529.93,112.99,10.709,11.567,104.59
3.493,1020.8,91.369,3.5133,20.109,1038.4,533.57,114.59,10.735,8.9387,95.421
3.4907,1020.8,91.519,3.5309,20.098,1025.8,525.35,111.91,10.761,11.921,113.9
3.7194,1020.9,91.74,3.8788,22.965,1073.2,545.45,130.68,11.627,3.3899,89.038
4.3181,1021.2,91.519,3.9588,23.538,1083.6,550.05,134.3,11.84,1.4741,85.076
5.8713,1021.4,92.233,5.3271,33.605,1099.9,525.49,165.13,14.194,0.70708,66.994
8.9988,1021.5,93.666,5.2677,32.606,1099.9,528.83,160.99,14.015,0.4988,66.557
11.669,1021,85.145,5.28,32.433,1100,529.1,159.93,13.975,0.65539,66.55
12.495,1020.7,80.112,5.2121,32.036,1100.1,530.57,159.15,13.909,0.60812,66.689
12.929,1020.3,73.867,5.2755,32.39,1100.1,529.36,159.57,13.971,0.62303,66.661
13.21,1020.1,74.098,5.2324,32.156,1100,530.22,159.2,13.915,0.72645,66.691
13.126,1020.2,76.417,5.2492,32.422,1100.1,529.5,159.7,13.937,0.8538,66.701
12.796,1020.3,77.517,5.0938,31.748,1099.8,531.89,158.45,13.813,0.97937,68.452
11.813,1020.8,79.415,5.3041,33.547,1100.1,525.94,162.75,14.212,1.3628,65.302
10.934,1021.3,81.3,5.1424,32.681,1100.4,529.01,161.75,13.971,1.173,67.454
10.364,1022,81.536,5.2748,33.374,1100.5,526.43,163.61,14.257,0.84844,66.235
9.3649,1022.6,82.537,5.2866,33.441,1099.9,526.14,164.78,14.318,0.79266,65.494
8.1851,1023.3,86.329,5.3509,33.764,1099.7,525.06,165.91,14.397,0.77615,64.794
7.5657,1023.5,88.811,5.3072,33.535,1100,526.04,165.77,14.39,0.75769,65.154
7.0509,1023.9,89.655,4.2267,25.603,1084.7,543.82,139.64,12.261,1.5404,79.116
6.6301,1024.2,90.2,3.7406,21.646,1065.7,545.64,124.05,11.204,4.1801,91.33
6.907,1024.8,91.648,3.48,19.543,1045.7,540.83,113.01,10.704,6.323,97.258
7.3803,1025.2,90.064,3.4708,19.358,1042,538.67,111.73,10.585,8.8127,106.47
7.5023,1025.4,88.393,3.434,19.353,1041,537.92,111.51,10.552,9.0263,107.59
7.4105,1025.7,89.473,3.4701,19.397,1041.7,538.11,112,10.601,8.5988,106.08
7.6145,1026.3,93.847,3.8715,22.162,1076.4,549.92,127.6,11.363,2.0459,82.524
8.0976,1026.7,95.856,3.7474,20.899,1069.2,550.06,121.74,11.102,2.4071,82.403
9.9483,1027.5,99.092,4.1881,24.093,1087,549.96,134.4,11.903,1.5559,78.108
11.208,1028.3,94.837,4.173,24.061,1086.9,550.26,134.08,11.946,1.6976,77.403
12,1028.6,90.021,5.4151,33.165,1100,526.46,161.02,14.13,1.0133,62.563
12.804,1028.6,83.19,5.3414,33.008,1100.1,526.42,160.36,14.225,0.86509,63.604
13.245,1028.3,82.586,5.6701,35.406,1100,518.88,164.71,14.652,0.93765,61.791
13.858,1027.7,79.228,5.2768,32.564,1100.1,528.03,159.04,14.029,0.87406,64.389
14.533,1027.3,74.7,5.1686,31.891,1100.3,530.6,157.5,13.997,0.63117,66.195
14.439,1026.8,70.751,5.2317,32.281,1100.1,529.16,158.39,13.967,0.38957,66.861
14.382,1026.8,63.744,5.1879,32.074,1100.1,529.87,158.17,13.959,0.35352,68.724
13.836,1026.8,64.82,5.2139,32.506,1100.1,528.24,159.47,14.044,0.6794,65.805
12.72,1026.7,69.94,5.1866,32.867,1100.1,527.19,161.51,14.196,0.69097,62.477
10.803,1026.4,74.932,4.8221,30.303,1095.8,533.4,154.73,13.46,0.89248,70.459
9.5001,1026.3,81.315,5.2804,33.5,1100,525.22,164.64,14.216,0.84013,64.863
8.6171,1026.1,85.57,5.2615,33.199,1100.1,525.92,164.69,14.224,0.82925,66.36
7.8942,1025.8,88.127,5.3543,33.611,1100,524.18,166.07,14.361,0.78615,65.405
7.5349,1025.4,90.398,5.3758,33.392,1100.1,524.76,165.9,14.408,0.86796,64.823
7.6804,1025.1,91.943,5.3767,33.582,1099.8,524.38,165.72,14.253,0.89408,64.483
8.0053,1024.7,91.373,3.4547,19.696,1049,541.89,113.81,10.69,6.3724,108.32
8.038,1024.5,90.365,3.3987,18.908,1056.6,549.91,111.14,10.568,4.6513,112.61
8.3966,1024.5,87.744,3.3879,18.795,1056.2,549.84,110.77,10.459,4.9112,117.48
5.9967,1024.2,89.756,3.97,22.574,1076.5,547.95,128.37,11.551,2.9,98.06
6.2285,1024.6,92.515,4.0698,23.518,1085.3,550,134.63,11.83,1.4977,79.947
7.8919,1024.9,96.834,4.5675,27.617,1099.7,545.73,149.53,12.85,0.90041,78.069
10.587,1024.9,91.505,4.8691,29.879,1099.8,538.48,153.45,13.376,1.0509,69.344
12.076,1024.2,82.622,5.1917,32.308,1100.1,529.58,159.2,13.931,0.99668,62.372
13.302,1023.8,76.182,5.2115,32.371,1100.1,529.45,158.84,13.961,1.0811,63.706
14.548,1023.4,67.502,5.1532,31.961,1100.3,531.1,157.73,13.853,0.90559,64.504
15.022,1023.3,65.32,5.196,32.42,1100.4,529.46,158.62,14.046,0.8553,63.663
15,1023.3,67.073,5.1481,32.148,1100,530.88,158.31,13.842,0.90188,64.047
14.145,1023.6,69.773,5.2245,32.561,1100.2,529.06,159.74,14.065,0.91799,63.339
12.746,1023.9,69.793,5.2513,32.945,1100.2,527.36,161.21,14.098,0.85788,63.058
11.526,1024.3,71.628,5.1957,32.9,1099.9,527.69,162,14.101,0.78912,63.365
10.391,1024.4,73.156,5.2351,33.429,1100.2,525.92,163.98,14.247,0.95661,62.304
9.0687,1024.3,77.072,4.541,28.563,1092.1,537.75,149.39,13.074,1.4864,71.382
7.7218,1024.3,80.488,3.9017,23.748,1085.2,550.03,134.98,11.921,1.8614,81.674
6.5848,1024.2,83.787,3.9458,23.679,1085,549.96,135.04,11.874,1.8829,82.37
5.7584,1024.3,86.618,3.9264,23.498,1084.3,549.93,134.61,11.75,1.7802,82.136
5.3309,1023.9,88.505,3.9663,23.736,1085.9,549.94,135.89,11.806,1.7252,82.637
4.2303,1023.9,88.164,4.6164,28.182,1097.8,541.73,152.67,13.073,1.3097,81.508
4.2231,1024.2,91.41,4.7751,29.212,1100,539.6,156.34,13.265,0.93168,75.16
5.5997,1024.5,94.687,5.3846,33.577,1100,525.01,165.69,14.24,1.11,64.281
8.5226,1024.4,93.453,5.2342,32.644,1100.3,528.11,161.62,14.163,0.86888,64.647
11.301,1023.9,76.563,5.238,32.633,1100.1,528.54,160.27,14.045,0.72507,65.755
12.935,1023.1,71.914,5.1808,32.166,1100.3,530.22,158.99,14.041,0.84449,65.428
14.181,1022.6,65.703,5.2837,32.579,1100.2,528.62,159.79,14.006,0.91973,64.642
14.327,1022.4,63.135,5.2215,32.225,1100.1,529.96,159.38,13.987,0.84141,65.001
13.243,1022.3,64.669,5.2506,32.557,1100.1,528.67,160.26,14.043,0.85823,66.347
12.114,1022.3,70.766,5.2024,32.391,1100,529.11,160.58,13.894,0.96876,65.577
10.82,1022.3,78.188,5.3386,33.437,1100,525.57,163.4,14.209,0.79923,63.004
10.425,1022.6,80.019,5.206,32.784,1100.2,527.84,162.6,14.157,0.7478,63.377
9.8014,1023.1,76.525,5.2605,33.332,1100.2,525.45,164.69,14.297,0.67025,62.432
8.398,1023.3,78.009,5.2655,33.564,1100.1,524.88,166.03,14.342,0.54709,60.202
7.0876,1023.6,80.561,5.3607,34.029,1100.1,523.4,167.68,14.44,0.6508,59.273
6.114,1023.7,84.041,3.9835,23.696,1083.8,548.76,135.54,11.827,1.5204,81.046
5.9646,1023.8,85.799,3.8386,22.486,1073.8,547.05,129.16,11.399,3.253,86.578
5.6674,1023.7,85.975,3.4233,19.571,1039.5,536.21,111.84,10.543,9.5627,108.45
5.8343,1024,87.147,3.461,19.196,1054.3,547.64,111.99,10.55,7.1494,119.32
5.302,1024.2,86.176,3.4649,19.406,1055.5,547.65,112.66,10.593,4.5363,117.63
5.5104,1024.2,88.866,4.0485,23.661,1084.5,549.94,133.25,11.795,1.875,86.085
6.1168,1024.4,91.73,4.0596,23.798,1085,550.13,134.66,11.905,1.709,79.407
8.1866,1024.3,94.868,4.1135,24.134,1086.5,550.02,134.72,11.92,1.6128,76.497
10.818,1023.8,89.508,4.1624,24.357,1087.2,550,134.71,11.935,1.3995,75.502
12.065,1023.5,83.633,4.1615,24.411,1088.2,549.73,134.7,11.95,1.3318,75.421
12.738,1023,77.358,4.1377,24.46,1088.1,549.83,134.71,11.965,1.3426,75.845
12.973,1022.5,75.269,4.1361,24.464,1088,550.21,134.71,11.987,1.3002,76.235
13.063,1022.2,74.926,4.1008,24.445,1087.8,549.94,134.71,12.028,1.3011,76.363
12.666,1022,77.01,4.0895,24.365,1087.3,550.01,134.71,12.071,1.488,76.327
12.014,1021.9,79.28,5.3366,33.499,1099.7,526.32,162.02,14.143,1.2955,62.928
11.186,1021.9,78.559,4.0114,24.103,1085.5,549.7,134.58,11.886,1.7463,77.333
9.6664,1021.8,78.14,3.9332,23.692,1083.9,550.03,133.71,11.893,1.6438,78.938
7.8151,1021.6,80.261,3.993,23.757,1084.5,549.93,134.53,11.936,1.3971,80.817
6.5997,1021.5,83.955,3.5934,21.074,1055,541.26,119.91,10.996,6.6073,99.507
5.8204,1021.4,86.12,3.4426,19.7,1039,536.32,112.48,10.589,9.9714,107.27
5.4791,1021.3,89.014,3.9453,23.402,1082.2,549.64,133.51,11.77,2.0319,84.64
4.9857,1021.2,89.132,4.0333,23.461,1083.2,549.92,132.62,11.825,1.7289,85.522
4.5623,1021.1,90.692,3.5173,19.53,1059.8,549.86,114.29,10.56,3.8809,101.54
4.4063,1021.3,95.531,3.5891,19.289,1057.9,550.02,112.81,10.595,4.9031,116.13
5.3872,1021.7,99.851,4.3494,24.095,1087.1,549.87,133.66,11.891,1.4379,84.18
6.4694,1022.1,100.17,4.3964,23.745,1084.8,550.02,134.22,11.918,1.5916,79.923
7.5284,1022.2,100.17,4.6551,23.921,1085.5,550,134.48,11.9,1.8003,78.365
9.844,1021.8,97.981,4.5597,24.201,1086.4,549.94,134.3,12.011,1.2797,74.823
12.206,1021.4,83.946,4.118,24.223,1086.5,550.12,133.65,12.048,1.0651,74.47
13.142,1020.8,73.834,4.0912,24.311,1086.7,549.95,133.65,12.082,1.0488,74.85
13.661,1020.6,75.491,4.1369,24.539,1088,550.05,134.42,12.02,1.1898,75.113
13.821,1020.6,77.384,4.072,24.321,1086.7,550.22,133.64,11.945,1.3657,74.531
13.061,1020.5,80.845,4.0665,24.199,1085.9,550.19,133.65,11.849,1.4396,74.883
11.408,1020.6,87.341,4.0478,23.953,1084.7,550.04,133.08,11.72,2.0133,75.157
10.885,1020.8,86.261,4.0202,23.976,1085.1,550.09,133.63,11.765,1.3914,77.343
9.7747,1020.9,83.763,3.9562,23.818,1084.5,550.19,133.62,11.809,1.5005,78.877
8.5659,1020.8,84.558,3.9765,23.791,1084.5,550.07,133.96,11.821,1.6006,81.192
7.27,1020.8,85.156,4.0299,23.905,1085.3,550.06,135.15,11.902,1.6926,82.439
6.4074,1020.7,89.472,4.0263,23.846,1085,549.97,134.94,11.842,1.8456,81.765
6.0883,1020.6,89.754,4.0445,23.831,1085,550.02,135.11,11.865,1.4478,81.307
9.2008,1019.8,97.907,3.6424,19.456,1047.1,542.56,111.78,10.575,5.7415,88.85
9.0411,1020,96.628,3.6552,19.24,1040.8,539.18,109.71,10.607,7.8829,96.499
8.536,1020.3,95.713,3.7024,19.627,1046.4,541.54,112.44,10.637,5.7197,87.625
9.2785,1020.3,99.087,4.4709,24.097,1085.9,550.43,133.93,11.802,1.5255,75.021
12.417,1020.4,95.68,4.2818,24.46,1087.7,550.05,133.91,11.958,1.6378,74.002
14.464,1020,84.044,4.1931,24.471,1087.8,550.25,133.6,11.951,1.4182,74.141
15.39,1019.3,77.619,4.1862,24.459,1087.7,549.96,133.61,11.961,1.3576,73.922
15.97,1018.8,75.804,4.1983,24.501,1087.8,550.01,133.64,11.958,1.2862,71.883
16.709,1018.6,73.067,3.7043,21.041,1067,550.1,118.46,10.993,2.5823,72.203
16.783,1018.5,71.958,3.575,20.174,1061.9,550.09,114.83,10.774,3.1281,72.455
16.287,1018.3,73.596,4.182,24.396,1087.7,550.12,133.64,11.881,1.3176,71.992
15.447,1018.3,79.614,3.563,20.285,1063.2,549.99,116.17,10.843,3.0971,70.685
14.94,1018.5,84.282,3.5469,19.915,1060.9,550.06,114.56,10.646,3.6612,71.778
15.387,1018.5,83.367,3.3874,18.647,1031.7,535.85,104.06,10.301,11.656,105.31
16.287,1018.4,76.088,3.3477,18.608,1031,535.52,103.72,10.242,11.689,105.96
15.906,1018.4,78.163,3.3861,18.833,1044.4,543.74,107.65,10.198,5.9475,81.685
14.918,1017.6,80.952,4.2096,24.574,1086.5,548.72,135.21,11.977,3.0763,79.63
14.668,1017.1,81.446,3.423,18.689,1032.9,536.72,103.55,10.294,5.8929,117.75
15.879,1016.8,79.874,3.3617,18.38,1038.3,541.47,104.62,10.197,8.4587,112.35
15.717,1016.5,78.565,3.358,18.388,1039.2,542.08,104.69,10.225,9.0913,111.7
14.662,1016.4,83.39,3.352,18.423,1038.4,541.24,104.7,10.259,9.6474,116.48
13.806,1016.1,88.212,3.3493,18.401,1037.9,540.89,104.69,10.293,9.9399,118.09
14.831,1016.1,85.173,3.4618,19.311,1056.2,549.37,111.56,10.469,3.8024,78.319
15.321,1016.2,82.419,3.9355,22.598,1075.7,549.43,125.92,11.367,2.6973,77.164
15.495,1016.3,83.139,4.1988,24.441,1087.3,550.14,133.89,11.886,1.4535,72.008
15.854,1016.2,82.252,4.2315,24.467,1087.5,549.98,133.95,11.984,1.3227,71.897
16.563,1015.6,78.676,4.2243,24.484,1087.3,549.88,133.71,11.986,1.3191,71.936
17.628,1014.9,72.489,4.2688,24.588,1088.1,550.06,133.7,11.988,1.2743,72.489
18.303,1014.1,69.617,4.294,24.663,1088.2,549.8,133.69,11.991,1.3801,72.933
18.377,1013.5,71.468,4.2486,24.716,1088.4,549.67,133.69,11.993,1.6934,72.518
18.621,1013,70.956,4.2929,24.741,1088.5,549.58,133.71,11.955,1.4968,72.6
18.579,1012.7,71.409,4.2553,24.706,1088.6,550.07,133.69,11.894,1.3208,72.698
18.27,1012.3,71.26,4.2549,24.704,1088.4,550.41,133.71,11.834,1.406,72.703
17.794,1012.2,74.266,4.1737,24.367,1086.4,549.8,133.08,11.877,1.595,72.211
17.427,1012.5,75.151,4.1889,24.519,1087.6,550.11,133.71,11.948,1.3193,72.773
18.091,1012.3,72.533,4.2107,24.613,1087.8,549.9,133.71,12.016,1.3248,72.856
18.551,1012,70.146,4.2085,24.683,1088.3,549.93,134.19,12.001,1.2715,72.914
18.237,1012,71.028,4.2221,24.575,1087.7,550.05,133.71,11.902,1.2524,71.632
17.344,1012.1,74.212,4.1227,24.341,1086.7,550.17,133.23,11.84,1.333,71.216
17.329,1011.9,74.931,4.0653,23.637,1082.6,550,129.77,11.822,1.3854,70.103
18.975,1011.7,68.912,3.7142,21.273,1067.1,549.49,119.02,10.938,2.5711,71.947
19.451,1011.3,66.647,3.3942,19.038,1053.9,549.77,109.22,10.284,3.5536,72.191
18.856,1011.4,70.134,3.3321,18.635,1045.3,546.04,106.06,10.213,5.8691,84.89
18.811,1011,72.059,3.412,19.209,1054.5,549.38,110.37,10.344,4.0688,70.983
19.1,1010.7,69.763,3.3399,18.905,1050.8,548.37,108.24,10.373,4.4507,73.12
18.723,1010.8,71.84,3.2917,18.655,1040.6,542.83,105.35,10.303,7.0232,81.953
18.401,1010.9,73.002,3.2852,18.562,1034.9,539.32,103.62,10.233,9.7411,92.413
18.84,1010.8,72.021,3.9116,22.641,1075.4,549.93,125.38,11.42,2.54,74.406
19.064,1010.9,71.516,4.1722,24.626,1087.7,550.14,133.69,11.951,1.3295,71.323
19.051,1010.9,72.235,4.2078,24.877,1089,550.25,134.36,11.984,1.3311,71.541
19.522,1010.7,70.961,4.1737,24.395,1086.7,550.36,132.48,11.833,1.7123,70.898
19.733,1010.1,71.101,4.2112,24.518,1086.8,550.03,132.95,11.888,1.6677,70.791
20.44,1009.4,68.568,3.771,21.533,1069.1,549.92,119.51,11.08,2.3996,67.774
21.063,1009.1,65.243,3.9865,23.209,1078.8,550.03,126.67,11.513,2.1239,70.179
21.55,1008.9,62.894,4.2422,24.983,1089.1,549.77,134.7,12.053,1.4341,72.674
20.273,1008.9,66.072,4.2041,24.939,1089.5,549.77,134.71,12.052,1.291,70.855
19.555,1009.1,65.792,4.2055,24.93,1089.3,550.24,134.68,11.992,1.5124,75.336
19.328,1009.2,67.331,4.1955,24.804,1088.3,549.96,134.46,12.002,1.5314,74.79
18.555,1009.6,71.11,4.1809,24.848,1089.1,549.91,134.78,12.004,1.2252,73.495
18.292,1009.6,72.983,3.4823,20.099,1060.7,550.1,113.98,10.605,2.8574,69.183
18.937,1009.8,70.183,3.3639,19.608,1056.7,549.96,111.32,10.534,3.2569,67.567
18.268,1009.9,73.604,3.3937,19.688,1057.4,550.03,111.75,10.593,3.2512,66.552
18.503,1009.8,76.097,3.4132,19.744,1058.2,549.97,112.21,10.662,3.1131,66.668
17.829,1009.8,78.196,3.3903,19.706,1057.9,549.95,112.12,10.639,3.321,68.259
16.643,1009.6,87.613,3.4199,19.475,1056.2,549.79,111.17,10.465,3.443,70.725
16.446,1009.6,87.598,3.4912,20.316,1060.9,550.09,114.36,10.642,2.9016,66.813
15.684,1009.8,90.589,3.5273,20.048,1059,549.92,113.29,10.663,3.536,66.992
14.97,1009.5,96.323,3.5131,19.453,1055.1,549.66,110.71,10.489,4.073,71.557
14.869,1009.3,98.65,3.5972,19.631,1056.7,550.02,111.57,10.452,4.0486,69.298
14.867,1009.2,98.906,3.6445,19.843,1058,550,112.65,10.414,3.8701,69.259
14.887,1009.5,99.613,3.5655,18.839,1039.8,542.04,105.6,10.351,8.1031,85.854
13.875,1009.9,96.55,4.2947,24.272,1085,549.59,133.58,11.875,1.7148,75.008
13.124,1010.3,97.373,4.2451,24.095,1084.9,550.18,132.94,11.863,1.4639,71.953
13.268,1010.8,97.655,4.2298,24.087,1085.1,549.84,133.05,11.925,1.4763,72
13.484,1011.1,96.477,4.1968,24.23,1086.1,550.08,133.71,11.921,1.4071,71.915
13.722,1010.4,94.178,4.1602,24.354,1086.2,550.17,133.71,11.91,1.3633,71.914
13.851,1010,92.129,4.1461,24.243,1086.2,550.08,133.71,11.899,1.4026,74.114
13.651,1009.8,89.919,4.1134,24.249,1085.6,549.93,133.72,11.888,1.5743,74.176
13.387,1010,90.042,4.1172,24.148,1085.5,550,133.73,11.875,1.554,74.213
13.193,1009.6,90.086,4.0967,24.11,1085.5,549.86,133.73,11.838,1.4946,74.135
12.802,1009.9,90.884,4.0863,24.046,1085.5,550.02,133.73,11.75,1.3996,74.182
12.023,1009.8,95.752,4.1471,24.265,1086.7,549.9,135.06,11.934,1.4778,75.346
11.481,1009.7,98.353,3.9443,22.608,1076.5,549.86,127.58,11.41,2.3169,74.7
11.146,1009.7,99.551,3.4118,18.978,1054.4,549.83,111.6,10.486,3.8179,76.672
10.827,1010.1,100.14,3.9202,22.547,1075.9,549.91,127.47,11.465,2.6616,75.652
10.03,1010.6,99.497,4.0815,24.054,1085.2,550.19,134.29,11.951,1.3587,74.466
9.6583,1010.9,98.822,4.0643,23.854,1084.7,550,134.04,11.858,1.3726,75.639
9.6873,1011.2,98.504,4.0361,23.401,1082.4,550.1,132.25,11.83,1.4256,75.23
9.6875,1011.6,98.36,4.0801,23.699,1084.1,550.03,133.38,11.762,1.6804,76.293
9.6005,1012.1,95.699,3.3858,19.086,1031.5,534.06,107.38,10.462,11.013,109.26
9.7586,1012.6,93.862,3.3764,18.943,1026.4,531.08,106.01,10.422,12.195,117.7
9.5349,1013.2,89.816,3.3118,19.142,1037.2,537.33,109.16,10.419,8.9465,95.564
8.5255,1013.2,90.867,3.3043,19.177,1032.8,534.07,108.69,10.42,11.238,103.52
7.725,1013.4,90.395,3.3091,19.246,1024.4,528.39,107.44,10.41,13.082,118.93
7.0858,1013.5,90.947,4.0131,23.948,1084.1,549.37,134.96,11.856,1.7131,86.358
7.2209,1013.6,91.174,4.013,24.196,1086,550.08,135.67,11.945,1.4036,81.178
7.839,1013.9,93.488,4.0332,24.092,1085.3,549.88,134.64,11.954,1.3369,78.984
9.8652,1014.2,88.619,4.0912,24.19,1086.5,549.93,134.68,11.946,1.2907,77.016
11.16,1013.7,85.347,4.0963,24.272,1086.5,549.83,134.7,11.939,1.3691,75.881
11.836,1013.4,83.062,4.0951,24.305,1086.6,550.04,134.68,11.931,1.3342,76.079
12.275,1012.9,79.853,4.116,24.335,1086.9,550.08,134.71,11.924,1.2996,76.071
12.653,1012.8,74.04,4.0927,24.401,1087.2,549.85,134.7,11.916,1.3025,75.619
12.666,1013.2,78.055,4.0734,24.393,1086.7,549.9,134.71,11.917,1.5825,75.621
12.146,1013.8,82.216,4.0389,24.378,1086.6,549.95,134.71,11.925,1.6596,76.068
11.669,1014,83.463,4.062,24.648,1088.3,550.23,136.12,11.987,1.6607,77.086
11.505,1014.6,85.638,4.0006,24.107,1086.1,550.05,134.24,11.871,1.5925,76.457
11.145,1015.5,80.692,3.9116,24.144,1086.4,550.08,134.71,11.91,1.3601,78.118
9.902,1016.6,88.852,3.9677,23.994,1086.2,550.03,135.05,11.999,1.6024,77.327
9.1821,1017.2,89.283,3.9627,23.839,1085.2,549.88,134.5,11.896,1.6473,78.683
9.3208,1017.2,85.11,3.9716,24.048,1085.8,549.79,134.7,11.979,1.6031,79.466
8.922,1018.1,87.34,3.986,23.731,1084.9,549.94,134.22,11.857,1.6238,79.522
7.9023,1018,88.877,3.3091,19.529,1038.9,536.37,111.45,10.497,8.7712,96.69
6.7939,1021.4,80.387,3.7634,22.305,1055.7,535.96,122.06,11.432,33.346,87.906
7.0848,1022.3,78.21,3.82,23.44,1084.3,549.98,133.78,11.771,1.4579,84.259
6.9155,1023.2,82.702,3.7795,22.987,1081.7,549.95,131.98,11.683,1.8701,83.835
8.1886,1023.9,82.024,3.9147,23.797,1085.9,550.01,134.59,11.828,1.456,80.174
9.6646,1024.4,75.92,3.9031,23.878,1086.7,549.85,134.68,11.888,1.4009,79.346
10.592,1024.2,72.301,3.9625,24.011,1087.2,549.97,134.7,11.933,1.2532,78.203
11.635,1023.9,66.017,3.8013,22.848,1079.8,550.03,129.07,11.622,1.5724,79.495
12.05,1023.9,65.051,3.9104,23.759,1084.9,549.97,132.66,11.848,1.3323,79.142
12.284,1023.8,61.222,3.9773,24.076,1086.5,550.12,133.7,11.919,1.2995,79.911
12.378,1024,59.288,3.9864,24.375,1087.7,550.07,134.79,11.911,1.2473,81.481
11.881,1024.1,62.025,3.9894,24.243,1086.8,550.09,134.26,11.91,1.7299,81.43
11.029,1024.2,66.463,4.0011,24.426,1087.9,550.12,135.51,11.975,2.4694,80.988
10.529,1024.3,68.304,3.8736,23.804,1084.6,549.97,133.22,11.795,2.6981,79.191
9.3418,1024.4,74.942,3.791,23.014,1080.3,549.89,130.79,11.597,2.1537,81.052
8.2023,1024.3,79.235,3.7332,22.471,1077.6,549.96,129.04,11.534,2.2249,82.609
7.0032,1024.3,83.088,3.7814,22.643,1078.7,550.09,130.25,11.591,2.1377,83.309
8.6762,1022.9,82.849,4.2428,24.75,1090,549.72,134.83,12.138,1.7924,87.839
8.9568,1023.1,76.406,4.0319,24.199,1087.6,550.02,135.41,11.992,1.2145,81.57
8.792,1023.2,86.167,4.092,24.157,1087.3,550.01,135.05,12.015,1.352,79.612
11.684,1023,77.767,4.1633,24.758,1090.1,549.91,136.56,12.056,1.313,79.904
12.707,1022.6,71.437,4.1301,24.523,1088.7,549.96,135.29,12.122,1.3101,79.436
13.578,1022.1,70.636,4.1429,24.447,1087.9,549.92,134.66,12.106,1.2618,77.703
14.283,1021.8,66.096,4.1649,24.564,1088.9,549.87,135.23,12.101,1.1347,76.419
14.46,1021.7,69.327,4.1683,24.657,1089.2,550.14,135.51,12.151,1.2723,76.267
15.234,1021.6,68.756,4.1217,24.5,1088.2,549.88,134.65,12.144,1.3404,75.564
15.575,1021.5,69.68,4.1536,24.612,1089.4,549.83,135.68,12.115,1.416,76.734
16.106,1021.5,67.13,4.221,24.95,1091.6,550.06,137.56,12.104,1.2858,78.001
16.307,1021.5,64.204,4.1464,24.332,1088.2,550.2,134.73,12.014,1.5358,76.947
16.405,1021.3,62.254,4.1609,24.308,1088.2,550.03,134.65,11.977,1.6229,78.279
16.349,1021.1,62.697,4.1483,24.308,1088.2,550.04,134.65,11.999,1.3855,77.901
14.357,1021,71.035,4.0734,24.173,1087,550.12,134.28,12.01,1.5985,76.926
14.069,1020.9,76.523,4.0593,24.059,1086.3,549.85,133.62,11.962,1.2401,75.799
14.432,1021,72.821,3.7956,22.545,1071.7,546.59,125.61,11.395,3.4351,81.833
13.711,1021.5,82.302,4.1119,24.273,1086.7,550.05,133.63,11.918,1.7109,75.893
15.464,1021.6,77.641,4.1732,24.594,1088.6,549.94,134.74,11.991,1.6135,74.78
16.092,1021.4,72.157,3.9577,22.975,1079.6,550.09,127.91,11.502,1.9639,74.574
16.666,1021.2,72.736,3.3516,18.781,1035.2,537.92,105.05,10.342,8.256,99.238
16.196,1021.5,76.259,3.3433,19.047,1053.3,548.95,109.72,10.391,4.1306,75.364
15.393,1021.7,81.204,3.3709,18.807,1033.8,536.84,104.88,10.439,11.845,105.53
13.948,1022.1,86.422,3.3522,19.281,1052.5,547.57,110.59,10.53,5.0958,79.429
13.848,1022.3,85.787,3.7901,22.334,1074.8,550.01,124.91,11.318,2.2516,74.205
13.651,1022.1,85.248,3.9652,23.377,1081.5,550.02,129.67,11.676,1.7172,74.158
13.241,1022.4,87.196,3.9201,23.133,1080.1,549.97,128.8,11.633,1.7153,74.91
12.362,1022.5,88.415,3.6979,21.238,1034.7,528.02,112.1,10.996,43.622,80.193
11.44,1022.5,90.755,4.0718,23.801,1083.7,550.01,132.38,11.841,2.2309,81.64
11.336,1022.5,91.457,3.6715,20.825,1062.3,547.59,118.23,10.89,3.7759,83.566
11.157,1022.5,91.175,3.4962,19.493,1053.8,547.16,112.59,10.511,4.2969,79.882
11.054,1022.2,93.157,3.5129,19.391,1049.7,544.94,111.23,10.523,4.7751,84.893
11.074,1022,92.961,3.5297,19.433,1050,545.1,111.57,10.534,5.2339,85.594
10.851,1021.8,93.354,3.5481,19.441,1049.9,544.85,111.42,10.546,5.3478,87.362
10.856,1022,93.518,3.5671,19.393,1047.4,543.42,110.88,10.557,6.6142,98.797
10.69,1022.2,93.629,3.5857,19.52,1055.3,548.09,112.9,10.571,4.1842,85.664
10.974,1022.5,95.724,4.2541,23.891,1084.2,549.92,132.66,11.799,1.7476,77.557
11.72,1022.7,96.159,4.318,24.448,1087.7,550.15,134.67,11.95,1.3454,74.361
13.234,1022.5,95.313,4.2484,24.504,1087.7,549.79,134.13,11.989,1.6026,74.569
14.558,1021.9,89.746,4.2013,24.546,1087.8,550.02,133.72,11.977,1.5397,74.292
15.188,1021.4,85.841,4.1657,24.549,1087.6,550.05,133.74,11.962,1.5987,73.058
14.983,1020.9,83.896,4.1445,24.547,1087.4,550.05,133.73,11.947,1.6741,74.192
14.493,1020.5,88.15,4.1334,24.412,1087,550.1,133.49,11.862,1.8242,74.083
