Name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Lisa VAELEN,w,BEL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT2,2.0,4.4,8.666,0.0,13.066,13.066
Olivia VAETTOE,w,FIN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,82.0,4.7,5.533,0.0,10.233,10.233
Olivia VAETTOE,w,FIN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,66.0,5.0,7.066,0.3,11.766,11.765999999999998
Olivia VAETTOE,w,FIN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,116.0,3.1,4.833,0.0,7.933,7.933
Olivia VAETTOE,w,FIN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,68.0,4.2,8.6,0.1,12.7,12.700000000000001
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,7.0,4.6,7.05,0.0,11.65,11.649999999999999
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,25.0,4.6,5.8,0.0,10.4,10.399999999999999
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,5.0,4.3,8.0,0.0,12.3,12.3
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,5.0,4.7,7.7,0.0,12.4,12.4
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,9.0,4.1,8.1,0.0,12.2,12.2
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,13.0,4.4,6.9,0.0,11.3,11.3
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,19.0,4.4,6.95,0.0,11.35,11.350000000000001
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,4.0,4.2,8.7,0.0,12.9,12.899999999999999
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,12.0,4.2,8.6,0.0,12.8,12.8
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,8.0,3.4,8.5,0.0,11.9,11.9
Yiseth VALENZUELA,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,6.0,3.8,8.45,0.0,12.25,12.25
Shade VAN OORSCHOT,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,86.0,4.9,6.066,0.0,10.966,10.966000000000001
Shade VAN OORSCHOT,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,31.0,5.1,7.466,0.0,12.566,12.565999999999999
Vera VAN POL,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,25.0,4.9,7.6,0.0,12.5,12.5
Vera VAN POL,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,18.0,4.9,7.2,0.0,12.1,12.100000000000001
Vera VAN POL,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,26.0,4.8,7.833,0.0,12.633,12.633
Vera VAN POL,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,14.0,4.8,8.0,0.0,12.8,12.8
Vera VAN POL,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,30.0,5.0,7.8,0.0,12.8,12.8
Vera VAN POL,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,13.0,4.6,8.966,0.0,13.566,13.565999999999999
Vera VAN POL,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,12.0,4.6,9.0,0.0,13.6,13.6
Vera VAN POL,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,60.0,4.7,6.466,0.1,11.066,11.066
Vera VAN POL,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,16.0,5.0,7.833,0.1,12.733,12.733
Vera VAN POL,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,24.0,4.9,8.166,0.0,13.066,13.066
Vera VAN POL,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,12.0,4.6,9.0,0.0,13.6,13.6
Vera VAN POL,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,12.0,5.0,7.65,0.0,12.65,12.65
Vera VAN POL,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,28.0,4.8,7.25,0.3,11.75,11.75
Vera VAN POL,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,11.0,4.9,8.35,0.0,13.25,13.25
Vera VAN POL,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,9.0,4.6,8.65,0.0,13.25,13.25
Vera VAN POL,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,9.0,0.0,0.0,0.0,0.0,0.0
Christina VASILOPOULOU,w,GRE,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,107.0,4.3,4.833,0.0,9.133,9.133
Christina VASILOPOULOU,w,GRE,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,119.0,3.0,7.266,0.3,9.966,9.966
Sanna VEERMAN,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,5.0,6.2,7.966,0.0,14.166,14.166
Sanna VEERMAN,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,6.0,6.3,8.233,0.0,14.533,14.533000000000001
Sanna VEERMAN,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,31.0,6.2,6.6,0.0,12.8,12.8
Sanna VEERMAN,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,12.0,5.9,7.5,0.0,13.4,13.4
Sanna VEERMAN,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,23.0,4.6,8.6,0.0,13.2,13.2
Sanna VEERMAN,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,14.0,4.6,8.833,0.0,13.433,13.433
Sanna VEERMAN,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,42.0,4.4,7.733,0.0,12.133,12.133
Sanna VEERMAN,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,23.0,6.1,7.0,0.0,13.1,13.1
Sanna VEERMAN,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,36.0,4.2,8.866,0.0,13.066,13.065999999999999
Sanna VEERMAN,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,16.0,4.7,7.8,0.0,12.5,12.5
Sanna VEERMAN,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,29.0,4.8,7.2,0.3,11.7,11.7
Sanna VEERMAN,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",UB,2.0,6.2,8.033,0.0,14.233,14.233
Sanna VEERMAN,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,2.0,6.0,8.25,0.0,14.25,14.25
Sanna VEERMAN,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,25.0,4.2,8.75,0.0,12.95,12.95
Sanna VEERMAN,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,25.0,0.0,0.0,0.0,0.0,0.0
Sanna VEERMAN,w,NED,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",BB,34.0,4.9,6.066,0.0,10.966,10.966000000000001
Sanna VEERMAN,w,NED,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",FX,23.0,5.1,7.033,0.4,11.733,11.732999999999999
Sanna VEERMAN,w,NED,2023-03-12,FIG Apparatus World Cup 2023,final,"Baku, Azerbaijan",UB,3.0,6.2,7.566,0.0,13.766,13.766
Sanna VEERMAN,w,NED,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",UB,3.0,6.1,7.6,0.0,13.7,13.7
Tara VELLA CLARK,w,MLT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,115.0,4.4,6.133,0.0,10.533,10.533000000000001
Tara VELLA CLARK,w,MLT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,131.0,4.2,7.333,0.4,11.133,11.133000000000001
Tara VELLA CLARK,w,MLT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,145.0,4.2,3.366,0.0,7.566,7.566000000000001
Tara VELLA CLARK,w,MLT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,121.0,3.8,8.366,0.0,12.166,12.166
Tara VELLA CLARK,w,MLT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,41.0,4.6,7.433,0.0,12.033,12.033
Tara VELLA CLARK,w,MLT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,87.0,4.3,7.0,0.0,11.3,11.3
Tara VELLA CLARK,w,MLT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,103.0,3.5,6.266,0.0,9.766,9.766
Tara VELLA CLARK,w,MLT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,79.0,3.8,8.466,0.0,12.266,12.265999999999998
Tara VELLA CLARK,w,MLT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT2,25.0,3.2,8.4,0.1,11.5,11.500000000000002
Tara VELLA CLARK,w,MLT,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,99.0,4.2,5.433,0.1,9.533,9.533
Tara VELLA CLARK,w,MLT,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,116.0,4.2,6.133,0.4,9.933,9.933
Tara VELLA CLARK,w,MLT,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,114.0,3.5,5.2,0.0,8.7,8.7
Tara VELLA CLARK,w,MLT,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,111.0,3.2,8.533,0.0,11.733,11.733
Jutta VERKEST,w,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,85.0,5.2,6.133,0.0,11.333,11.333
Jutta VERKEST,w,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,63.0,4.8,7.733,0.0,12.533,12.533
Jutta VERKEST,w,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,46.0,4.7,8.166,0.0,12.866,12.866
Jutta VERKEST,w,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,72.0,4.2,8.633,0.0,12.833,12.832999999999998
Jutta VERKEST,w,BEL,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,11.0,5.2,7.9,0.1,13.0,13.000000000000002
Jutta VERKEST,w,BEL,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,8.0,5.2,7.733,0.0,12.933,12.933
Jutta VERKEST,w,BEL,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,29.0,4.8,7.766,0.0,12.566,12.565999999999999
Jutta VERKEST,w,BEL,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,20.0,4.8,7.5,0.0,12.3,12.3
Jutta VERKEST,w,BEL,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,52.0,4.2,8.533,0.0,12.733,12.733
Jutta VERKEST,w,BEL,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,20.0,4.2,8.8,0.0,13.0,13.0
Jutta VERKEST,w,BEL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,92.0,4.1,5.766,0.0,9.866,9.866
Jutta VERKEST,w,BEL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,33.0,4.6,7.7,0.0,12.3,12.3
Jutta VERKEST,w,BEL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,25.0,4.8,8.2,0.0,13.0,13.0
Jutta VERKEST,w,BEL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,34.0,4.2,8.9,0.0,13.1,13.100000000000001
Jutta VERKEST,w,BEL,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,14.0,4.7,7.85,0.0,12.55,12.55
Jutta VERKEST,w,BEL,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,6.0,4.6,7.066,0.0,11.666,11.666
Jutta VERKEST,w,BEL,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,4.0,5.0,7.95,0.0,12.95,12.95
Jutta VERKEST,w,BEL,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,16.0,4.8,8.1,0.0,12.9,12.899999999999999
Jutta VERKEST,w,BEL,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,18.0,4.2,8.8,0.0,13.0,13.0
Jutta VERKEST,w,BEL,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,18.0,0.0,0.0,0.0,0.0,0.0
Giorgia VILLA,w,ITA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,41.0,5.3,7.0,0.0,12.3,12.3
Giorgia VILLA,w,ITA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,13.0,5.8,8.366,0.0,14.166,14.166
Giorgia VILLA,w,ITA,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",BB,7.0,4.9,7.266,0.0,12.166,12.166
Giorgia VILLA,w,ITA,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,4.0,5.1,8.366,0.0,13.466,13.466
Giorgia VILLA,w,ITA,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,6.0,5.1,8.2,0.0,13.3,13.299999999999999
Giorgia VILLA,w,ITA,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",UB,4.0,5.8,8.3,0.0,14.1,14.100000000000001
Giorgia VILLA,w,ITA,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,3.0,5.8,8.4,0.0,14.2,14.2
Giorgia VILLA,w,ITA,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,3.0,5.8,8.366,0.0,14.166,14.166
Giorgia VILLA,w,ITA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,19.0,5.4,6.933,0.0,12.333,12.333
Giorgia VILLA,w,ITA,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",UB,4.0,5.8,8.266,0.0,14.066,14.065999999999999
Giorgia VILLA,w,ITA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,6.0,5.8,8.366,0.0,14.166,14.166
Giorgia VILLA,w,ITA,2023-03-12,FIG Apparatus World Cup 2023,final,"Baku, Azerbaijan",BB,1.0,5.4,8.566,0.0,13.966,13.966000000000001
Giorgia VILLA,w,ITA,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",BB,1.0,5.4,8.466,0.0,13.866,13.866
Giorgia VILLA,w,ITA,2023-04-30,FIG Apparatus World Cup 2023,final,"Cairo, Egypt",BB,1.0,5.3,8.3,0.0,13.6,13.600000000000001
Giorgia VILLA,w,ITA,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",BB,5.0,5.2,7.366,0.0,12.566,12.565999999999999
Giorgia VILLA,w,ITA,2023-03-12,FIG Apparatus World Cup 2023,final,"Baku, Azerbaijan",UB,2.0,5.8,8.2,0.0,14.0,14.0
Giorgia VILLA,w,ITA,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",UB,2.0,5.9,8.0,0.0,13.9,13.9
Giorgia VILLA,w,ITA,2023-04-30,FIG Apparatus World Cup 2023,final,"Cairo, Egypt",UB,2.0,5.8,8.4,0.0,14.2,14.2
Giorgia VILLA,w,ITA,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",UB,2.0,5.8,8.233,0.0,14.033,14.033000000000001
Maria VILLEGAS,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,31.0,4.2,7.0,0.6,10.6,10.6
Maria VILLEGAS,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,26.0,3.6,8.5,0.0,12.1,12.1
Naomi VISSER,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,18.0,4.8,7.066,0.0,11.866,11.866
Naomi VISSER,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,24.0,5.0,7.733,0.0,12.733,12.733
Naomi VISSER,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,5.0,5.6,8.166,0.0,13.766,13.766
Naomi VISSER,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,5.0,5.7,7.966,0.0,13.666,13.666
Naomi VISSER,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,7.0,5.6,8.066,0.0,13.666,13.666
Naomi VISSER,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,24.0,6.0,6.033,0.0,12.033,12.033000000000001
Naomi VISSER,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,7.0,6.1,7.133,0.0,13.233,13.233
Naomi VISSER,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,7.0,6.0,8.4,0.0,14.4,14.4
Naomi VISSER,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,22.0,4.2,8.8,0.0,13.0,13.0
Naomi VISSER,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,37.0,4.2,9.166,0.0,13.366,13.366
Naomi VISSER,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,36.0,5.1,7.233,0.1,12.233,12.232999999999999
Naomi VISSER,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,12.0,4.8,7.9,0.0,12.7,12.7
Naomi VISSER,w,NED,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",FX,6.0,5.4,7.733,0.0,13.133,13.133
Naomi VISSER,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,3.0,5.6,8.033,0.0,13.633,13.633
Naomi VISSER,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,11.0,5.4,7.633,0.0,13.033,13.033000000000001
Naomi VISSER,w,NED,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",UB,7.0,6.0,7.066,0.0,13.066,13.065999999999999
Naomi VISSER,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,2.0,6.0,8.266,0.0,14.266,14.266
Naomi VISSER,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,5.0,6.1,7.966,0.0,14.066,14.065999999999999
Naomi VISSER,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,25.0,4.2,8.933,0.0,13.133,13.133
Naomi VISSER,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,16.0,4.2,9.1,0.0,13.3,13.3
Naomi VISSER,w,NED,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,17.0,5.2,6.9,0.0,12.1,12.100000000000001
Naomi VISSER,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,11.0,5.0,7.766,0.0,12.766,12.766
Naomi VISSER,w,NED,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,3.0,5.6,7.6,0.0,13.2,13.2
Naomi VISSER,w,NED,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",FX,4.0,5.8,7.666,0.0,13.466,13.466000000000001
Naomi VISSER,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,3.0,5.8,7.866,0.0,13.666,13.666
Naomi VISSER,w,NED,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,2.0,5.9,8.133,0.0,14.033,14.033
Naomi VISSER,w,NED,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",UB,8.0,5.7,6.1,0.0,11.8,11.8
Naomi VISSER,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,2.0,6.1,8.366,0.0,14.466,14.466
Naomi VISSER,w,NED,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT1,10.0,4.2,9.066,0.0,13.266,13.266000000000002
Naomi VISSER,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,31.0,4.2,9.033,0.1,13.133,13.133000000000001
Naomi VISSER,w,NED,2023-05-28,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",BB,3.0,4.6,7.633,0.0,12.23,12.233
Naomi VISSER,w,NED,2023-05-28,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",BB,1.0,4.9,8.166,0.0,13.066,13.066
Naomi VISSER,w,NED,2023-05-28,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",UB,4.0,5.8,6.866,0.0,12.666,12.666
Naomi VISSER,w,NED,2023-05-28,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",UB,2.0,6.3,7.033,0.0,13.333,13.333
Alice VLKOVA,w,CZE,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,24.0,4.8,4.633,0.0,9.433,9.433
Alice VLKOVA,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,42.0,4.7,6.833,0.0,11.533,11.533000000000001
Alice VLKOVA,w,CZE,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,17.0,5.0,7.233,0.0,12.233,12.233
Alice VLKOVA,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,31.0,5.0,7.4,0.0,12.4,12.4
Alice VLKOVA,w,CZE,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,22.0,4.5,7.066,0.0,11.566,11.565999999999999
Alice VLKOVA,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,59.0,4.5,7.6,0.0,12.1,12.1
Alice VLKOVA,w,CZE,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT1,18.0,4.4,8.7,0.0,13.1,13.1
Alice VLKOVA,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,25.0,4.4,8.8,0.0,13.2,13.200000000000001
Alice VLKOVA,w,CZE,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,12.0,5.0,7.533,0.0,12.533,12.533000000000001
Alice VLKOVA,w,CZE,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT1,5.0,4.4,8.766,0.0,13.166,13.166
Alice VLKOVA,w,CZE,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT1,5.0,4.4,8.5,0.0,12.9,12.9
Alice VLKOVA,w,CZE,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT2,5.0,4.0,8.4,0.1,12.3,12.3
Alice VLKOVA,w,CZE,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,5.0,4.0,8.566,0.0,12.566,12.566
Tisha VOLLEMAN,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,15.0,4.6,7.733,0.0,12.333,12.332999999999998
Tisha VOLLEMAN,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,30.0,4.8,7.733,0.0,12.533,12.533
Tisha VOLLEMAN,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,19.0,4.7,7.966,0.0,12.666,12.666
Tisha VOLLEMAN,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,24.0,5.1,8.1,0.0,13.2,13.2
Tisha VOLLEMAN,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,16.0,5.2,7.933,0.0,13.133,13.133
Tisha VOLLEMAN,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,28.0,5.2,8.2,0.0,13.4,13.399999999999999
Tisha VOLLEMAN,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,14.0,4.2,9.2,0.0,13.4,13.399999999999999
Tisha VOLLEMAN,w,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,45.0,4.2,9.0,0.0,13.2,13.2
Tisha VOLLEMAN,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,70.0,4.9,6.4,0.0,11.3,11.3
Tisha VOLLEMAN,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,23.0,4.6,7.166,0.1,11.666,11.666
Tisha VOLLEMAN,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,13.0,5.0,8.0,0.0,13.0,13.0
Tisha VOLLEMAN,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,7.0,5.3,7.866,0.0,13.166,13.166
Tisha VOLLEMAN,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,16.0,5.2,8.0,0.0,13.2,13.2
Tisha VOLLEMAN,w,NED,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,15.0,5.2,8.0,0.0,13.2,13.2
Tisha VOLLEMAN,w,NED,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,43.0,4.2,8.633,0.0,12.833,12.832999999999998
Tisha VOLLEMAN,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,22.0,4.5,7.8,0.0,12.3,12.3
Tisha VOLLEMAN,w,NED,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,5.0,4.9,7.533,0.0,12.433,12.433
