Rank,D_Score,E_Score,Penalty,Score,Apparatus_code,Country_code,Name_code
18.0,4.2,8.833,0.0,13.033,2,61,154
56.0,4.7,6.233,0.0,10.933,3,61,154
34.0,4.2,7.866,0.0,12.066,4,61,154
33.0,5.2,7.8,0.0,13.0,5,61,154
33.0,4.8,8.666,0.0,13.466,5,61,154
29.0,5.6,7.65,0.0,13.25,0,12,290
9.0,5.2,9.15,0.0,14.35,5,12,290
9.0,5.2,7.2,0.1,12.3,5,12,290
40.0,5.3,7.233,0.0,12.533,3,4,515
7.0,6.1,7.8,0.0,13.9,3,4,515
5.0,6.3,8.2,0.0,14.5,3,4,515
21.0,5.6,7.633,0.1,13.133,0,55,83
44.0,5.6,7.9,0.1,13.4,0,55,83
10.0,5.2,8.166,0.0,13.366,1,55,83
23.0,5.2,8.0,0.0,13.2,1,55,83
11.0,5.5,8.233,0.0,13.733,2,55,83
27.0,5.5,8.3,0.0,13.8,2,55,83
19.0,5.4,6.8,0.0,12.2,3,55,83
34.0,5.8,7.4,0.0,13.2,3,55,83
12.0,5.5,8.566,0.0,14.066,4,55,83
3.0,5.5,8.4,0.0,13.9,4,55,83
20.0,5.2,7.9,0.0,13.1,5,55,83
23.0,5.2,9.066,0.0,14.266,5,55,83
10.0,5.9,7.8,0.0,13.7,0,55,83
28.0,5.5,7.0,0.0,12.5,2,55,83
12.0,5.5,8.433,0.0,13.933,4,55,83
25.0,5.5,7.85,0.0,13.35,0,30,500
14.0,5.5,8.2,0.0,13.7,4,30,500
11.0,5.2,7.7,0.0,12.9,5,30,500
11.0,5.2,7.6,0.0,12.8,5,30,500
17.0,5.5,8.166,0.0,13.666,4,32,500
7.0,5.2,8.466,0.0,13.666,5,32,500
5.0,5.2,9.366,0.0,14.566,5,32,500
7.0,5.2,9.1,0.0,14.3,5,32,500
5.0,5.2,9.066,0.0,14.266,5,32,500
31.0,4.1,6.3,0.1,10.3,0,10,206
22.0,3.0,8.65,0.0,11.65,1,10,206
28.0,3.6,8.2,0.0,11.8,2,10,206
10.0,4.1,8.4,0.0,12.5,3,10,206
29.0,3.2,7.3,0.3,10.2,4,10,206
16.0,5.8,8.133,0.0,13.933,0,70,389
15.0,4.8,9.266,0.0,14.066,0,70,389
5.0,5.7,8.2,0.0,13.9,1,70,389
3.0,5.7,8.433,0.0,14.133,1,70,389
2.0,5.7,8.3,0.0,14.0,1,70,389
41.0,5.9,7.733,0.0,13.633,2,70,389
4.0,6.1,8.633,0.0,14.733,2,70,389
15.0,5.7,7.966,0.0,13.666,3,70,389
20.0,5.6,6.866,0.0,12.466,3,70,389
25.0,5.0,8.6,0.0,13.6,4,70,389
13.0,5.0,8.366,0.0,13.366,4,70,389
37.0,4.8,9.266,0.0,14.066,5,70,389
15.0,4.8,9.266,0.0,14.066,5,70,389
13.0,5.7,7.966,0.0,13.666,0,70,389
8.0,5.7,7.1,0.0,12.8,0,70,389
3.0,5.7,8.6,0.0,14.3,0,70,389
2.0,5.8,8.133,0.0,13.933,1,70,389
63.0,5.5,7.1,0.0,12.6,1,70,389
2.0,6.1,8.233,0.0,14.333,2,70,389
7.0,6.3,7.066,0.0,13.366,2,70,389
4.0,6.3,8.4,0.0,14.7,2,70,389
6.0,5.5,7.833,0.0,13.333,3,70,389
44.0,4.9,8.066,0.0,12.966,3,70,389
101.0,5.0,7.333,0.0,12.333,4,70,389
9.0,5.0,8.366,0.0,13.366,4,70,389
12.0,4.8,9.233,0.0,14.033,5,70,389
46.0,4.8,9.133,0.0,13.933,5,70,389
10.0,5.7,8.35,0.0,14.05,0,70,390
11.0,6.0,7.65,0.0,13.65,1,70,390
19.0,6.1,7.8,0.0,13.9,2,70,390
31.0,5.1,7.1,0.0,12.2,3,70,390
17.0,5.0,8.5,0.0,13.5,4,70,390
30.0,4.8,8.95,0.0,13.75,5,70,390
13.0,5.5,8.266,0.0,13.766,3,17,441
110.0,5.2,4.866,0.3,9.766,0,75,267
93.0,4.3,7.666,0.0,11.966,1,75,267
23.0,5.7,8.366,0.0,14.066,2,75,267
98.0,3.1,7.8,0.0,10.9,3,75,267
41.0,5.3,7.966,0.0,13.266,4,75,267
82.0,5.2,8.0,0.0,13.2,5,75,267
60.0,4.8,8.266,0.0,13.066,0,75,267
17.0,4.8,8.433,0.0,13.233,1,75,267
37.0,5.5,8.333,0.3,13.533,2,75,267
34.0,5.2,8.233,0.0,13.433,4,75,267
33.0,8.266,4.9,0.0,13.166,0,75,267
30.0,8.666,4.6,0.0,13.266,1,75,267
77.0,6.033,4.7,0.0,10.733,2,75,267
66.0,6.933,4.2,0.0,11.133,3,75,267
17.0,8.566,5.2,0.0,13.766,4,75,267
26.0,8.9,5.2,0.1,14.0,5,75,267
9.0,7.333,4.8,0.0,12.133,1,75,267
8.0,7.9,5.1,0.0,13.0,1,75,267
15.0,7.95,5.2,0.0,13.15,2,75,267
48.0,5.0,7.85,0.5,12.35,0,75,267
25.0,4.8,8.2,0.0,13.0,1,75,267
14.0,5.5,8.65,0.0,14.15,2,75,267
50.0,4.3,6.3,0.0,10.6,3,75,267
24.0,5.2,8.1,0.0,13.3,4,75,267
45.0,5.2,7.8,0.0,13.0,5,75,267
8.0,7.0,5.3,0.0,12.3,0,46,257
10.0,8.3,5.6,0.0,13.9,0,46,257
34.0,7.366,5.8,0.0,13.166,2,46,257
17.0,8.133,5.1,0.0,13.233,3,46,257
20.0,8.266,5.5,0.0,13.766,4,46,257
19.0,8.966,5.2,0.0,14.16,5,46,257
39.0,8.333,4.7,0.0,13.033,0,70,458
13.0,4.7,8.566,0.0,13.266,0,70,458
24.0,8.0,5.4,0.0,13.4,1,70,458
6.0,5.4,8.266,0.0,13.666,1,70,458
27.0,7.8,5.6,0.0,13.4,2,70,458
13.0,5.6,7.766,0.0,13.366,2,70,458
57.0,7.366,4.3,0.0,11.666,3,70,458
11.0,5.2,7.933,0.0,13.133,3,70,458
23.0,7.966,5.6,0.0,13.566,4,70,458
5.0,5.6,7.966,0.0,13.566,4,70,458
15.0,4.8,8.833,0.0,13.633,5,70,458
39.0,8.9,4.8,0.0,13.7,5,70,458
18.0,7.1,5.0,0.0,12.1,1,70,458
18.0,6.75,5.2,0.0,11.95,3,70,458
4.0,8.4,5.6,0.0,14.0,4,70,458
2.0,8.6,5.6,0.0,14.2,4,70,458
55.0,5.2,7.966,0.0,13.166,0,70,481
67.0,5.5,6.966,0.0,12.466,1,70,481
10.0,5.6,8.7,0.0,14.3,2,70,481
56.0,4.9,7.9,0.0,12.8,3,70,481
64.0,4.8,8.933,0.0,13.733,5,70,481
4.0,5.5,8.033,0.0,13.533,0,70,481
7.0,5.5,8.65,0.0,14.15,0,70,481
2.0,5.9,8.166,0.0,14.066,1,70,481
6.0,5.9,8.3,0.0,14.2,1,70,481
2.0,5.6,8.7,0.0,14.3,2,70,481
6.0,5.6,8.75,0.0,14.35,2,70,481
51.0,4.9,5.65,0.0,10.55,3,70,481
32.0,4.8,8.9,0.0,13.7,5,70,481
3.0,6.0,8.866,0.1,14.766,5,34,524
2.0,6.0,8.8,0.1,14.7,5,34,524
3.0,5.6,9.1,0.0,14.7,5,34,524
2.0,5.6,9.0,0.1,14.5,5,34,524
4.0,6.0,8.866,0.1,14.766,5,34,524
5.0,6.0,8.5,0.1,14.4,5,34,524
4.0,5.6,9.266,0.0,14.866,5,34,524
5.0,5.6,8.866,0.0,14.466,5,34,524
11.0,8.466,5.4,0.0,13.866,0,14,92
6.0,5.4,8.433,0.0,13.833,0,14,92
2.0,8.3,6.3,0.0,14.6,1,14,92
3.0,9.0,6.2,0.0,15.2,1,14,92
1.0,6.2,8.266,0.0,14.466,1,14,92
4.0,8.666,6.0,0.0,14.666,2,14,92
2.0,6.0,8.7,0.0,14.7,2,14,92
8.0,8.2,5.6,0.0,13.8,3,14,92
2.0,5.7,8.633,0.0,14.333,3,14,92
10.0,8.366,6.0,0.0,14.366,4,14,92
2.0,6.0,8.4,0.0,14.4,4,14,92
3.0,5.6,9.066,0.0,14.666,5,14,92
52.0,7.933,5.6,0.0,13.533,5,14,92
39.0,8.533,4.3,0.0,12.833,1,74,544
51.0,8.133,4.4,0.0,12.533,2,74,544
3.0,8.833,6.1,0.0,14.93,3,74,544
6.0,8.4,5.6,0.0,14.0,3,74,544
46.0,8.433,4.2,0.0,12.633,4,74,544
15.0,5.9,7.966,0.0,13.866,3,74,543
26.0,4.4,7.466,0.0,11.866,2,74,543
3.0,6.1,8.733,0.0,14.833,3,74,543
7.0,6.2,8.033,0.0,14.233,3,74,543
52.0,4.2,8.633,0.0,12.833,1,6,383
96.0,4.6,7.366,0.3,11.666,2,6,383
6.0,6.3,8.266,0.0,14.566,4,6,383
7.0,6.0,8.6,0.0,14.6,4,6,383
5.0,6.2,8.366,0.0,14.566,4,6,383
6.0,6.2,8.466,0.0,14.666,4,6,383
5.0,8.533,6.2,0.0,14.73,4,6,383
2.0,8.766,6.2,0.0,14.966,4,6,383
10.0,6.2,7.9,0.0,14.1,4,6,383
3.0,6.2,8.6,0.0,14.8,4,6,383
4.0,6.2,8.5,0.0,14.7,4,6,383
20.0,5.15,5.4,0.1,10.45,0,26,382
34.0,5.6,7.85,0.3,13.15,0,29,106
55.0,3.6,6.0,0.0,9.6,1,29,106
51.0,4.9,6.8,0.0,11.7,2,29,106
50.0,4.6,7.75,0.0,12.35,4,29,106
5.0,5.2,9.266,0.0,14.466,5,29,106
8.0,5.2,7.75,0.1,12.85,5,29,106
5.0,5.2,7.9,0.0,13.1,5,29,106
8.0,5.2,8.9,0.0,14.1,5,29,106
32.0,5.6,7.4,0.3,12.7,0,32,106
28.0,5.2,7.633,0.0,12.833,4,32,106
24.0,5.2,9.066,0.0,14.266,5,32,106
24.0,5.2,7.833,0.1,12.933,5,32,106
67.0,5.1,7.733,0.0,12.833,0,31,64
106.0,4.2,6.433,0.0,10.633,1,31,64
77.0,4.6,8.033,0.0,12.633,2,31,64
92.0,4.3,7.066,0.0,11.366,3,31,64
75.0,4.3,8.466,0.0,12.766,4,31,64
78.0,4.0,9.233,0.0,13.233,5,31,64
123.0,3.8,6.9,0.1,10.6,0,31,64
105.0,3.8,7.766,0.0,11.566,1,31,64
107.0,4.2,7.5,0.0,11.7,2,31,64
108.0,4.0,7.3,0.0,11.3,3,31,64
124.0,3.3,8.2,0.0,11.5,4,31,64
100.0,4.0,9.1,0.0,13.1,5,31,64
32.0,4.1,7.366,0.0,11.466,1,31,64
27.0,4.2,8.366,0.0,12.566,2,31,64
51.0,4.3,7.4,0.0,11.7,3,31,64
30.0,4.0,7.233,0.0,11.233,1,31,64
38.0,4.3,7.233,0.0,11.533,3,31,64
72.0,4.2,8.233,0.0,12.433,1,31,294
99.0,5.0,6.233,0.0,11.233,2,31,294
57.0,5.2,7.5,0.0,12.7,3,31,294
30.0,4.8,8.7,0.0,13.5,4,31,294
118.0,3.9,7.1,0.0,11.0,1,31,294
112.0,4.5,6.766,0.0,11.266,2,31,294
82.0,5.4,6.633,0.0,12.033,3,31,294
111.0,4.0,8.066,0.0,12.066,4,31,294
18.0,6.2,7.35,0.7,12.85,0,10,186
9.0,4.8,7.7,0.0,12.5,3,10,186
5.0,5.2,9.13,0.0,14.333,5,10,186
6.0,5.2,9.2,0.0,14.4,5,10,186
5.0,5.2,7.67,0.3,13.166,5,10,186
6.0,5.2,8.8,0.1,14.1,5,10,186
5.0,6.1,6.75,0.0,12.85,0,10,186
3.0,6.1,7.55,0.2,13.45,0,10,186
13.0,7.133,6.4,0.0,13.533,3,77,193
43.0,5.4,7.966,0.1,13.266,0,56,417
71.0,4.3,8.166,0.0,12.466,1,56,417
81.0,4.0,7.866,0.0,11.866,3,56,417
44.0,4.8,9.2,0.0,14.0,5,56,417
17.0,5.7,8.066,0.0,13.766,0,56,417
32.0,4.5,8.5,0.0,13.0,1,56,417
98.0,4.2,8.166,0.0,12.366,4,56,417
29.0,5.5,7.433,0.0,12.933,0,56,416
19.0,4.5,8.066,0.0,12.566,1,56,416
33.0,4.2,7.9,0.0,12.1,4,56,416
31.0,4.8,8.866,0.0,13.666,5,56,416
31.0,4.0,9.066,0.0,13.066,5,56,416
49.0,5.2,7.7,0.0,12.9,3,20,424
7.0,5.6,8.0,0.0,13.6,3,20,424
5.0,5.9,8.466,0.0,14.366,3,20,424
20.0,5.9,7.833,0.0,13.733,3,20,424
11.0,5.9,8.166,0.0,14.066,3,20,424
77.0,6.866,4.3,0.3,10.866,0,4,275
42.0,8.566,4.2,0.0,12.766,1,4,275
54.0,8.633,3.1,0.0,11.733,3,4,275
71.0,8.533,4.4,0.0,12.933,5,4,275
52.0,7.7,4.7,0.0,12.4,1,4,287
63.0,7.033,5.2,0.0,12.233,2,4,287
51.0,7.533,4.4,0.0,11.933,3,4,287
60.0,8.366,3.9,0.0,12.266,4,4,287
30.0,4.8,5.7,0.1,10.4,0,10,102
27.0,2.6,7.85,0.0,10.45,1,10,102
32.0,2.0,3.05,5.0,0.05,3,10,102
30.0,3.7,6.45,0.3,9.85,4,10,102
39.0,4.5,7.5,0.0,12.0,0,8,394
46.0,3.6,6.566,0.0,10.166,1,8,394
37.0,4.7,6.933,0.0,11.633,2,8,394
61.0,3.0,5.933,0.0,8.933,3,8,394
38.0,4.2,7.533,0.0,11.733,4,8,394
11.0,5.5,8.633,0.0,14.133,0,26,140
75.0,4.7,8.066,0.0,12.766,2,56,465
98.0,4.7,6.966,0.0,11.666,3,56,465
21.0,5.2,9.1,0.0,14.3,5,56,465
14.0,6.6,5.5,0.0,12.1,0,56,465
19.0,6.45,4.4,0.0,10.85,2,56,465
12.0,7.95,4.8,0.0,12.75,3,56,465
14.0,8.35,4.3,0.0,12.65,4,56,465
2.0,9.1,5.2,0.0,14.3,5,56,465
5.0,8.9,5.2,0.0,14.1,5,56,465
2.0,9.1,5.2,0.0,14.3,5,56,465
5.0,9.0,5.2,0.0,14.2,5,56,465
21.0,4.7,8.2,0.0,12.9,2,56,465
37.0,3.9,8.033,0.0,11.933,4,56,465
11.0,5.2,8.933,0.0,14.133,5,56,465
11.0,5.2,8.866,0.0,14.066,5,56,465
12.0,5.2,8.833,0.0,14.033,5,56,465
25.0,5.7,7.766,0.0,13.466,1,17,497
1.0,5.9,8.333,0.0,14.233,1,17,497
3.0,5.5,8.466,0.0,13.966,1,17,497
15.0,5.4,7.366,0.0,12.766,1,17,497
2.0,5.9,8.4,0.0,14.3,1,17,497
3.0,5.5,8.5,0.0,14.0,1,17,497
3.0,4.5,8.4,0.0,12.9,3,10,209
7.0,4.5,8.4,0.0,12.9,3,10,209
66.0,5.5,7.9,0.4,13.0,0,38,4
71.0,4.1,8.3,0.0,12.4,1,38,4
91.0,5.1,7.3,0.0,12.4,2,38,4
22.0,5.4,8.033,0.0,13.433,3,38,4
113.0,3.6,8.4,0.0,12.0,4,38,4
75.0,5.2,8.5,0.0,13.7,5,38,4
18.0,5.4,8.366,0.0,13.766,3,38,4
22.0,5.3,8.166,0.0,13.466,3,38,4
97.0,5.5,6.966,0.0,12.466,0,76,425
20.0,5.2,8.033,0.0,13.233,1,76,425
88.0,5.4,7.1,0.0,12.5,2,76,425
57.0,5.7,7.1,0.0,12.8,3,76,425
65.0,4.5,8.5,0.0,13.0,4,76,425
106.0,5.2,7.966,0.1,13.066,5,76,425
91.0,4.1,8.433,0.0,12.533,0,72,324
69.0,4.5,7.933,0.0,12.433,1,72,324
69.0,4.4,8.5,0.0,12.9,2,72,324
85.0,4.1,7.866,0.0,11.966,3,72,324
79.0,4.4,8.4,0.0,12.8,4,72,324
96.0,4.4,8.9,0.1,13.2,5,72,324
71.0,5.6,7.333,0.0,12.933,0,56,391
123.0,4.3,5.366,0.0,9.666,1,56,391
77.0,4.8,8.866,0.0,13.666,5,56,391
22.0,4.0,8.933,0.1,12.833,5,56,391
42.0,5.5,6.566,0.3,11.766,0,56,391
41.0,4.2,7.133,0.0,11.333,2,56,391
56.0,4.7,6.233,0.0,10.933,3,56,391
32.0,7.5,5.7,0.0,13.2,0,14,527
9.0,7.866,6.0,0.0,13.866,1,14,527
7.0,9.1,5.6,0.1,14.6,5,14,527
18.0,4.7,7.7,0.0,12.4,0,58,466
30.0,4.6,5.95,0.0,10.55,2,58,466
21.0,2.9,7.8,0.0,10.7,3,58,466
3.0,8.733,5.5,0.0,14.23,1,44,260
7.0,8.8,5.3,0.0,14.1,1,44,260
2.0,8.6,6.3,0.0,14.9,2,44,260
3.0,8.566,6.3,0.0,14.866,2,44,260
43.0,7.033,5.3,0.0,12.333,3,44,260
14.0,8.3,5.8,0.0,14.1,4,44,260
5.0,5.9,7.933,0.0,13.833,0,44,482
7.0,5.9,7.666,0.0,13.566,0,44,482
27.0,5.2,6.433,0.0,11.633,1,44,482
4.0,6.4,8.433,0.0,14.833,3,44,482
2.0,6.2,8.4,0.0,14.6,3,44,482
25.0,5.2,8.2,0.0,13.4,3,72,531
95.0,4.0,8.866,0.0,12.866,5,72,531
119.0,4.9,5.9,0.0,10.8,3,72,531
49.0,4.9,6.933,0.0,11.833,3,72,531
23.0,5.4,7.8,0.0,13.2,3,72,531
78.0,5.233,5.6,0.0,10.833,0,76,65
58.0,8.566,3.4,0.0,11.966,1,76,65
37.0,8.333,4.7,0.0,13.033,2,76,65
49.0,6.6,5.4,0.0,12.0,3,76,65
26.0,7.866,5.6,0.0,13.466,4,76,65
68.0,7.833,5.2,0.0,13.033,5,76,65
39.0,5.9,5.333,0.3,10.933,0,73,495
31.0,4.8,7.333,0.0,12.133,4,73,495
20.0,5.2,7.933,0.0,13.133,5,73,495
20.0,5.2,9.0,0.0,14.2,5,73,495
30.0,5.1,5.25,0.0,10.35,0,32,501
8.0,5.7,7.3,0.0,13.0,4,32,501
5.0,5.7,8.05,0.0,13.75,4,32,501
9.0,5.2,8.25,0.3,13.15,5,32,501
9.0,5.2,9.1,0.0,14.3,5,32,501
7.0,5.6,7.6,0.0,13.2,4,7,296
7.0,5.6,8.0,0.0,13.6,4,7,296
10.0,4.6,8.3,0.0,12.9,1,4,276
30.0,3.3,7.9,0.0,11.2,3,4,276
13.0,3.4,6.4,0.0,9.8,1,4,276
7.0,3.3,8.9,0.0,12.2,3,4,276
8.0,3.4,8.8,0.0,12.2,3,4,276
11.0,4.0,8.9,0.0,12.9,5,4,276
11.0,4.4,8.6,0.0,12.9,5,4,276
18.0,4.7,7.25,0.0,11.95,1,7,467
28.0,5.0,4.25,0.0,9.25,2,7,467
27.0,4.8,7.05,0.0,11.85,3,7,467
3.0,6.0,8.166,0.0,14.166,1,17,498
33.0,5.2,7.95,0.0,13.15,0,12,266
56.0,2.3,6.95,5.0,4.25,1,12,266
29.0,4.7,8.8,0.0,13.5,2,12,266
53.0,4.4,5.4,0.0,9.8,3,12,266
48.0,5.2,7.35,0.0,12.55,4,12,266
21.0,5.5,8.566,0.0,14.066,2,70,124
8.0,5.5,8.6,0.0,14.1,2,70,124
36.0,5.1,8.1,0.0,13.2,3,70,124
7.0,5.4,8.3,0.0,13.7,3,70,124
36.0,4.5,8.833,0.0,13.333,4,70,124
20.0,4.5,8.6,0.0,13.1,4,70,124
4.0,8.466,5.3,0.0,13.76,1,70,123
15.0,8.3,5.3,0.0,13.6,1,70,123
7.0,7.8,5.8,0.0,13.6,2,70,123
11.0,8.3,5.8,0.0,14.1,2,70,123
26.0,7.566,5.4,0.0,12.966,3,70,123
31.0,8.6,4.6,0.0,13.2,4,70,123
5.0,5.4,8.85,0.0,14.25,0,44,261
12.0,5.4,8.2,0.0,13.6,1,44,261
42.0,5.4,7.45,0.0,12.85,2,44,261
2.0,5.9,8.566,0.0,14.466,3,44,261
2.0,6.4,8.2,0.0,14.6,3,44,261
19.0,5.4,8.05,0.0,13.45,4,44,261
20.0,5.2,8.95,0.0,14.15,5,44,261
30.0,5.2,8.1,0.1,13.2,0,4,109
50.0,4.5,7.05,0.0,11.55,1,4,109
34.0,5.0,8.15,0.0,13.15,2,4,109
49.0,3.7,7.05,0.0,10.75,3,4,109
33.0,5.0,8.1,0.0,13.1,4,4,109
53.0,4.8,7.6,0.3,12.1,5,4,109
112.0,5.6,6.566,0.3,11.866,0,33,41
119.0,4.1,6.866,0.0,10.966,1,33,41
55.0,4.0,9.166,0.0,13.166,2,33,41
76.0,5.4,6.8,0.0,12.2,3,33,41
81.0,3.9,8.8,0.0,12.7,4,33,41
80.0,5.2,8.766,0.3,13.666,5,33,41
108.0,5.2,6.933,0.1,12.033,0,65,372
56.0,4.5,8.166,0.0,12.666,1,65,372
22.0,5.4,8.033,0.0,13.433,3,65,372
19.0,6.45,5.1,0.0,11.55,1,55,534
18.0,6.4,4.7,0.0,11.1,2,55,534
46.0,7.4,5.3,0.0,12.7,1,55,533
52.0,7.833,4.7,0.0,12.533,2,55,533
79.0,5.0,7.733,0.1,12.633,0,39,237
87.0,3.5,8.633,0.0,12.133,1,39,237
81.0,3.9,8.633,0.0,12.533,2,39,237
104.0,2.8,8.2,0.3,10.7,3,39,237
106.0,3.7,7.5,0.0,11.2,4,39,237
67.0,4.8,8.866,0.0,13.666,5,39,237
36.0,4.9,8.566,0.0,13.466,0,39,237
104.0,3.8,7.733,0.0,11.533,3,39,237
77.0,4.8,8.866,0.0,13.666,5,39,237
16.0,5.7,8.2,0.0,13.9,0,4,187
49.0,4.4,7.15,0.0,11.55,1,4,187
45.0,4.5,8.1,0.0,12.6,2,4,187
55.0,4.0,4.6,0.0,8.6,3,4,187
43.0,4.3,8.6,0.0,12.9,4,4,187
49.0,5.2,7.45,0.0,12.65,5,4,187
31.0,5.6,8.1,0.1,13.6,0,6,205
29.0,5.1,8.3,0.0,13.4,1,6,205
31.0,5.6,8.2,0.0,13.8,2,6,205
69.0,5.7,6.533,0.0,12.233,3,6,205
18.0,5.7,8.133,0.0,13.833,4,6,205
25.0,5.2,9.233,0.1,14.333,5,6,205
6.0,5.2,8.9,0.1,14.0,5,6,205
9.0,5.6,8.933,0.1,14.433,5,6,205
62.0,5.4,7.666,0.0,13.066,0,6,205
40.0,5.1,7.8,0.0,12.9,1,6,205
56.0,4.9,8.233,0.0,13.133,2,6,205
101.0,5.4,6.233,0.0,11.633,3,6,205
27.0,5.3,8.2,0.0,13.5,4,6,205
99.0,5.6,7.866,0.3,13.166,5,6,205
40.0,7.733,5.4,0.1,13.033,0,6,205
8.0,5.5,7.966,0.0,13.466,0,6,205
24.0,8.0,5.4,0.0,13.4,1,6,205
17.0,4.9,6.766,0.0,11.666,1,6,205
33.0,7.566,5.6,0.0,13.166,2,6,205
12.0,5.3,8.133,0.0,13.433,2,6,205
33.0,7.0,5.7,0.0,12.7,3,6,205
5.0,5.7,8.233,0.0,13.933,3,6,205
19.0,8.466,5.3,0.0,13.766,4,6,205
8.0,5.3,8.2,0.0,13.5,4,6,205
11.0,5.2,8.8,0.0,14.0,5,6,205
47.0,8.033,5.6,0.0,13.63,5,6,205
13.0,8.5,5.2,0.3,13.4,5,6,205
37.0,4.8,6.533,0.0,11.333,1,6,205
19.0,5.4,7.6,0.0,13.0,2,6,205
30.0,5.4,7.766,0.0,13.166,3,6,205
36.0,5.6,7.833,0.1,13.333,5,6,205
36.0,3.2,8.966,0.1,12.066,5,6,205
9.0,5.1,8.066,0.0,13.166,1,6,205
11.0,5.6,8.066,0.0,13.666,2,6,205
26.0,5.4,7.533,0.0,12.933,3,6,205
102.0,4.6,7.0,0.0,11.6,3,26,415
43.0,5.7,6.7,0.0,12.4,3,26,415
30.0,5.6,7.033,0.0,12.633,3,26,415
50.0,5.2,7.966,0.0,13.166,0,32,32
16.0,5.2,8.866,0.0,14.066,0,32,32
94.0,4.9,7.033,0.0,11.933,1,32,32
14.0,5.4,7.866,0.0,13.266,1,32,32
69.0,5.0,7.766,0.0,12.766,2,32,32
11.0,5.6,8.266,0.0,13.866,3,32,32
8.0,5.6,8.066,0.0,13.666,3,32,32
14.0,5.5,8.466,0.0,13.966,4,32,32
8.0,5.5,8.066,0.0,13.566,4,32,32
96.0,5.2,7.966,0.3,12.866,5,32,32
16.0,5.2,8.866,0.0,14.066,5,32,32
28.0,5.7,7.466,0.0,13.166,1,32,32
44.0,5.3,8.1,0.0,13.4,2,32,32
32.0,5.6,7.6,0.0,13.2,3,32,32
23.0,5.5,8.133,0.0,13.633,4,32,32
42.0,5.2,8.9,0.1,14.0,5,32,32
22.0,5.7,7.5,0.0,13.2,1,29,32
26.0,5.3,8.3,0.0,13.6,2,29,32
17.0,5.6,7.4,0.0,13.0,3,29,32
6.0,5.5,7.766,0.0,13.266,4,29,32
12.0,5.5,8.35,0.0,13.85,4,29,32
36.0,5.2,8.5,0.1,13.6,5,29,32
13.0,5.2,7.95,0.0,13.15,0,10,5
8.0,5.2,5.4,0.0,10.6,1,10,5
3.0,5.3,8.35,0.0,13.65,1,10,5
5.0,5.6,8.03,0.0,13.633,2,10,5
6.0,5.6,8.1,0.0,13.7,2,10,5
7.0,4.6,6.5,0.0,11.1,3,10,5
8.0,4.7,7.9,0.0,12.6,3,10,5
4.0,5.1,8.13,0.0,13.233,4,10,5
8.0,5.1,8.1,0.0,13.2,4,10,5
14.0,5.2,8.8,0.0,14.0,5,10,5
34.0,5.6,7.9,0.0,13.5,0,28,5
23.0,5.2,8.0,0.0,13.2,1,28,5
68.0,5.9,7.033,0.0,12.933,2,28,5
47.0,4.6,8.3,0.0,12.9,3,28,5
50.0,5.0,8.2,0.0,13.2,4,28,5
10.0,5.2,9.266,0.0,14.466,5,28,5
22.0,5.6,6.85,0.3,12.15,0,10,5
1.0,5.3,8.35,0.0,13.65,1,10,5
1.0,5.2,8.65,0.0,13.85,1,10,5
2.0,5.9,8.4,0.0,14.3,2,10,5
1.0,5.9,8.35,0.0,14.25,2,10,5
5.0,5.0,7.15,0.0,12.15,3,10,5
5.0,5.5,8.05,0.0,13.55,3,10,5
3.0,5.4,8.55,0.0,13.95,4,10,5
3.0,5.4,8.7,0.0,14.1,4,10,5
21.0,5.3,7.95,0.0,13.25,1,28,5
12.0,5.9,8.3,0.0,14.2,2,28,5
40.0,5.4,6.35,0.0,11.75,3,28,5
22.0,5.0,8.3,0.0,13.3,4,28,5
56.0,7.833,4.7,0.0,12.533,0,45,120
60.0,6.933,5.0,0.0,11.933,1,45,120
39.0,8.033,5.0,0.0,13.033,2,45,120
27.0,6.966,6.0,0.0,12.966,3,45,120
72.0,8.9,4.0,0.0,12.9,5,45,120
93.0,5.3,6.933,0.0,12.233,0,35,60
20.0,4.8,9.033,0.0,13.833,0,35,60
85.0,4.4,7.766,0.0,12.166,1,35,60
58.0,5.4,7.7,0.0,13.1,2,35,60
47.0,5.8,7.133,0.0,12.933,3,35,60
12.0,5.4,8.033,0.0,13.433,3,35,60
35.0,5.1,8.266,0.0,13.366,4,35,60
9.0,5.1,8.433,0.0,13.533,4,35,60
50.0,4.8,9.133,0.0,13.933,5,35,60
20.0,4.8,9.033,0.0,13.833,5,35,60
6.0,8.066,6.0,0.0,14.06,3,27,95
3.0,8.5,5.8,0.0,14.3,3,27,95
22.0,5.5,8.3,0.0,13.8,0,32,174
77.0,4.9,7.433,0.0,12.333,1,32,174
85.0,5.1,7.266,0.0,12.366,2,32,174
23.0,5.2,7.566,0.0,12.766,2,32,174
16.0,5.8,7.866,0.0,13.666,3,32,174
9.0,5.4,8.233,0.0,13.633,3,32,174
48.0,5.0,8.133,0.0,13.133,4,32,174
65.0,4.8,8.966,0.0,13.766,5,32,174
2.0,5.1,8.35,0.0,13.45,0,79,8
2.0,5.1,8.6,0.0,13.7,0,79,8
5.0,5.1,8.4,0.0,13.5,0,79,8
11.0,4.2,7.15,0.0,11.35,1,79,8
11.0,4.2,7.85,0.0,12.05,1,79,8
8.0,4.6,8.4,0.0,13.0,2,79,8
