Name,Country,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Naomi VISSER,NED,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,2.0,5.9,8.133,0.0,14.033
Naomi VISSER,NED,2023 Senior European Championships,final,"Antalya, Turkey",UB,8.0,5.7,6.1,0.0,11.8
Naomi VISSER,NED,2023 Senior European Championships,qual,"Antalya, Turkey",UB,2.0,6.1,8.366,0.0,14.466
Naomi VISSER,NED,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,10.0,4.2,9.066,0.0,13.266
Naomi VISSER,NED,2023 Senior European Championships,qual,"Antalya, Turkey",VT,31.0,4.2,9.033,0.1,13.133
Naomi VISSER,NED,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",BB,3.0,4.6,7.633,0.0,12.23
Naomi VISSER,NED,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",BB,1.0,4.9,8.166,0.0,13.066
Naomi VISSER,NED,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",UB,4.0,5.8,6.866,0.0,12.666
Naomi VISSER,NED,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",UB,2.0,6.3,7.033,0.0,13.333
Alice VLKOVA,CZE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,24.0,4.8,4.633,0.0,9.433
Alice VLKOVA,CZE,2023 Senior European Championships,qual,"Antalya, Turkey",BB,42.0,4.7,6.833,0.0,11.533
Alice VLKOVA,CZE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,17.0,5.0,7.233,0.0,12.233
Alice VLKOVA,CZE,2023 Senior European Championships,qual,"Antalya, Turkey",FX,31.0,5.0,7.4,0.0,12.4
Alice VLKOVA,CZE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,22.0,4.5,7.066,0.0,11.566
Alice VLKOVA,CZE,2023 Senior European Championships,qual,"Antalya, Turkey",UB,59.0,4.5,7.6,0.0,12.1
Alice VLKOVA,CZE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,18.0,4.4,8.7,0.0,13.1
Alice VLKOVA,CZE,2023 Senior European Championships,qual,"Antalya, Turkey",VT,25.0,4.4,8.8,0.0,13.2
Alice VLKOVA,CZE,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,12.0,5.0,7.533,0.0,12.533
Alice VLKOVA,CZE,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT,5.0,4.4,8.766,0.0,13.166
Alice VLKOVA,CZE,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,5.0,4.4,8.5,0.0,12.9
Alice VLKOVA,CZE,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT,5.0,4.0,8.4,0.1,12.3
Alice VLKOVA,CZE,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,5.0,4.0,8.566,0.0,12.566
Tisha VOLLEMAN,NED,2022 Senior European Championships,qual,"Munich, Germany",BB,70.0,4.9,6.4,0.0,11.3
Tisha VOLLEMAN,NED,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,23.0,4.6,7.166,0.1,11.666
Tisha VOLLEMAN,NED,2022 Senior European Championships,qual,"Munich, Germany",FX,13.0,5.0,8.0,0.0,13.0
Tisha VOLLEMAN,NED,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,7.0,5.3,7.866,0.0,13.166
Tisha VOLLEMAN,NED,2022 Senior European Championships,qual,"Munich, Germany",UB,16.0,5.2,8.0,0.0,13.2
Tisha VOLLEMAN,NED,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,15.0,5.2,8.0,0.0,13.2
Tisha VOLLEMAN,NED,2022 Senior European Championships,qual,"Munich, Germany",VT,43.0,4.2,8.633,0.0,12.833
Tisha VOLLEMAN,NED,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,22.0,4.5,7.8,0.0,12.3
Tisha VOLLEMAN,NED,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,5.0,4.9,7.533,0.0,12.433
Tisha VOLLEMAN,NED,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,12.0,5.1,7.55,0.0,12.65
Tisha VOLLEMAN,NED,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,15.0,5.4,7.55,0.0,12.95
Tisha VOLLEMAN,NED,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,18.0,4.2,8.8,0.0,13.0
Tisha VOLLEMAN,NED,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,15.0,4.6,7.9,0.1,12.4
Tisha VOLLEMAN,NED,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",FX,6.0,5.0,7.9,0.1,12.8
Tisha VOLLEMAN,NED,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,5.0,5.0,8.133,0.0,13.133
Tisha VOLLEMAN,NED,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",UB,3.0,5.2,7.7,0.0,12.9
Tisha VOLLEMAN,NED,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",UB,9.0,5.2,7.5,0.0,12.7
Tisha Manouk Gijs VOLLEMAN,NED,2023 FISH World University Games,AAfinal,"Chengdu, China",BB,18.0,4.1,6.366,0.0,10.466
Tisha Manouk Gijs VOLLEMAN,NED,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,3.0,5.2,7.8,0.0,13.0
Tisha Manouk Gijs VOLLEMAN,NED,2023 FISH World University Games,AAfinal,"Chengdu, China",UB,4.0,5.5,7.5,0.0,13.0
Tisha Manouk Gijs VOLLEMAN,NED,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,3.0,4.2,8.8,0.0,13.0
Tisha Manouk Gijs VOLLEMAN,NED,2023 FISU World University Games,qual,"Chengdu, China",BB,14.0,4.6,7.633,0.0,12.233
Tisha Manouk Gijs VOLLEMAN,NED,2023 FISU World University Games,final,"Chengdu, China",FX,4.0,5.3,7.733,0.0,13.03
Tisha Manouk Gijs VOLLEMAN,NED,2023 FISU World University Games,qual,"Chengdu, China",FX,9.0,4.7,7.733,0.0,12.433
Tisha Manouk Gijs VOLLEMAN,NED,2023 FISU World University Games,final,"Chengdu, China",UB,6.0,5.5,7.2,0.0,12.7
Tisha Manouk Gijs VOLLEMAN,NED,2023 FISU World University Games,qual,"Chengdu, China",UB,7.0,5.5,7.733,0.0,13.233
Tisha Manouk Gijs VOLLEMAN,NED,2023 FISU World University Games,qual,"Chengdu, China",VT,22.0,4.2,8.5,0.0,12.7
Sarah VOSS,GER,2022 Senior European Championships,qual,"Munich, Germany",BB,33.0,5.1,7.166,0.0,12.266
Sarah VOSS,GER,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,5.0,5.6,7.9,0.0,13.5
Sarah VOSS,GER,2022 Senior European Championships,qual,"Munich, Germany",FX,44.0,4.3,7.9,0.1,12.1
Sarah VOSS,GER,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,24.0,4.9,6.966,0.6,11.266
Sarah VOSS,GER,2022 Senior European Championships,qual,"Munich, Germany",UB,19.0,5.0,8.1,0.0,13.1
Sarah VOSS,GER,2022 Senior European Championships,qual,"Munich, Germany",VT,16.0,4.2,9.233,0.0,13.433
Sarah VOSS,GER,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,1.0,5.0,9.333,0.0,14.333
Sarah VOSS,GER,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,19.0,5.2,6.766,0.0,11.966
Sarah VOSS,GER,2023 Senior European Championships,qual,"Antalya, Turkey",BB,40.0,4.8,6.866,0.0,11.666
Sarah VOSS,GER,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,13.0,5.0,7.466,0.0,12.466
Sarah VOSS,GER,2023 Senior European Championships,qual,"Antalya, Turkey",FX,85.0,4.8,6.9,0.3,11.4
Sarah VOSS,GER,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,21.0,5.3,6.7,0.0,12.0
Sarah VOSS,GER,2023 Senior European Championships,qual,"Antalya, Turkey",UB,17.0,5.1,8.166,0.0,13.266
Sarah VOSS,GER,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,7.0,4.2,9.3,0.0,13.5
Sarah VOSS,GER,2023 Senior European Championships,qual,"Antalya, Turkey",VT,15.0,4.2,9.2,0.0,13.4
Agata VOSTRUCHOVAITE,LTU,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,41.0,4.0,5.466,0.1,9.366
Agata VOSTRUCHOVAITE,LTU,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT,7.0,4.0,8.5,0.3,12.2
Agata VOSTRUCHOVAITE,LTU,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,7.0,3.8,8.6,0.0,12.4
Agata VOSTRUCHOVAITE,LTU,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT,7.0,4.4,8.6,0.0,13.0
Agata VOSTRUCHOVAITE,LTU,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,7.0,4.4,8.5,0.1,12.8
Agata VOSTRUCHOVAITE,LTU,FIG Apparatus World Cup 2023,final,"Doha, Qatar",VT,6.0,4.0,8.633,0.0,12.633
Agata VOSTRUCHOVAITE,LTU,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT,8.0,4.0,8.566,0.1,12.466
Agata VOSTRUCHOVAITE,LTU,FIG Apparatus World Cup 2023,final,"Doha, Qatar",VT,6.0,4.4,8.066,0.3,12.166
Agata VOSTRUCHOVAITE,LTU,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT,8.0,4.4,8.433,0.1,12.733
Karma Visagie,RSA,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",BB,19.0,4.7,6.533,0.0,11.233
Karma Visagie,RSA,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",VT,17.0,3.6,8.4,0.0,12.0
Karma Visagie,RSA,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",VT,17.0,3.8,8.366,0.0,12.166
Elisabeth WAGNER,GER,2023 FISH World University Games,AAfinal,"Chengdu, China",BB,12.0,3.7,7.633,0.0,11.333
Elisabeth WAGNER,GER,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,16.0,4.1,7.533,0.1,11.533
Elisabeth WAGNER,GER,2023 FISH World University Games,AAfinal,"Chengdu, China",UB,15.0,4.4,6.7,0.0,11.1
Elisabeth WAGNER,GER,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,18.0,3.4,8.533,0.0,11.933
Elisabeth WAGNER,GER,2023 FISU World University Games,qual,"Chengdu, China",BB,29.0,3.7,7.4,0.0,11.1
Elisabeth WAGNER,GER,2023 FISU World University Games,qual,"Chengdu, China",FX,25.0,4.1,7.5,0.0,11.6
Elisabeth WAGNER,GER,2023 FISU World University Games,qual,"Chengdu, China",UB,12.0,4.4,8.0,0.0,12.4
Elisabeth WAGNER,GER,2023 FISU World University Games,qual,"Chengdu, China",VT,32.0,3.4,8.6,0.0,12.0
Zhi WANG,TPE,2023 FISU World University Games,qual,"Chengdu, China",UB,37.0,4.0,6.133,0.0,10.133
Lea WARTMANN,GE2,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,29.0,4.8,7.05,0.0,11.85
Hazuki WATANABE,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,23.0,5.4,6.9,0.0,12.3
Hazuki WATANABE,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,33.0,4.9,6.7,0.0,11.6
Hazuki WATANABE,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,34.0,5.4,6.05,0.0,11.45
Hazuki WATANABE,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,18.0,4.2,8.8,0.0,13.0
Hannah WAYMAN,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,53.0,4.1,5.7,0.1,9.7
Hannah WAYMAN,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,28.0,4.0,7.65,0.0,11.65
Hannah WAYMAN,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,34.0,3.1,7.6,0.0,10.7
Hannah WAYMAN,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,28.0,3.6,9.1,0.0,12.7
Xiaoyuan WEI,CHN,2023 FISU World University Games,qual,"Chengdu, China",BB,9.0,5.5,7.066,0.0,12.566
Xiaoyuan WEI,CHN,2023 FISU World University Games,qual,"Chengdu, China",UB,9.0,5.8,7.366,0.0,13.166
Emelie WESTLUND,SWE,2022 Senior European Championships,qual,"Munich, Germany",BB,73.0,4.4,6.966,0.1,11.266
Emelie WESTLUND,SWE,2022 Senior European Championships,qual,"Munich, Germany",UB,58.0,4.4,7.3,0.0,11.7
Emelie WESTLUND,SWE,2022 Senior European Championships,qual,"Munich, Germany",VT,111.0,3.2,8.266,0.0,11.466
Emelie WESTLUND,SWE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,23.0,4.4,5.833,0.0,10.233
Emelie WESTLUND,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",BB,38.0,4.4,7.333,0.0,11.733
Emelie WESTLUND,SWE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,20.0,4.3,7.666,0.0,11.966
Emelie WESTLUND,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",FX,60.0,4.1,7.766,0.0,11.866
Emelie WESTLUND,SWE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,16.0,5.2,7.533,0.0,12.733
Emelie WESTLUND,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",UB,16.0,5.2,8.133,0.0,13.333
Emelie WESTLUND,SWE,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,21.0,4.2,8.566,0.0,12.766
Emelie WESTLUND,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",VT,53.0,4.2,8.7,0.0,12.9
Emelie WESTLUND,SWE,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,10.0,4.5,8.233,0.0,12.733
Emelie WESTLUND,SWE,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",UB,14.0,5.2,7.0,0.0,12.2
Nathalie WESTLUND,SWE,2022 Senior European Championships,qual,"Munich, Germany",BB,24.0,4.7,7.8,0.0,12.5
Nathalie WESTLUND,SWE,2022 Senior European Championships,qual,"Munich, Germany",FX,42.0,4.2,8.1,0.0,12.3
Nathalie WESTLUND,SWE,2022 Senior European Championships,qual,"Munich, Germany",UB,22.0,4.9,8.133,0.0,13.033
Nathalie WESTLUND,SWE,2022 Senior European Championships,qual,"Munich, Germany",VT,72.0,3.6,8.7,0.0,12.3
Nathalie WESTLUND,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",BB,30.0,4.7,7.266,0.0,11.966
Nathalie WESTLUND,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",FX,36.0,4.2,8.0,0.0,12.2
Nathalie WESTLUND,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",UB,57.0,5.3,6.933,0.0,12.233
Nathalie WESTLUND,SWE,2023 Senior European Championships,qual,"Antalya, Turkey",VT,38.0,4.2,8.833,0.0,13.033
Nathalie WESTLUND,SWE,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",BB,29.0,4.6,6.566,0.1,11.066
Nathalie WESTLUND,SWE,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",FX,9.0,4.2,7.8,0.0,12.0
Nathalie WESTLUND,SWE,FIG Apparatus World Cup 2023,final,"Doha, Qatar",UB,2.0,5.3,7.933,0.0,13.233
Nathalie WESTLUND,SWE,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",UB,4.0,5.4,7.866,0.0,13.266
Sanne WEVERS,NED,2023 Senior European Championships,final,"Antalya, Turkey",BB,1.0,5.8,8.0,0.0,13.8
Sanne WEVERS,NED,2023 Senior European Championships,qual,"Antalya, Turkey",BB,3.0,5.9,7.533,0.0,13.433
Anina WILDI,SUI,2022 Senior European Championships,qual,"Munich, Germany",BB,112.0,4.6,4.6,0.1,9.1
Anina WILDI,SUI,2022 Senior European Championships,qual,"Munich, Germany",FX,41.0,4.7,7.633,0.0,12.333
Anina WILDI,SUI,2022 Senior European Championships,qual,"Munich, Germany",UB,45.0,4.4,7.733,0.0,12.133
Anina WILDI,SUI,2022 Senior European Championships,qual,"Munich, Germany",VT,76.0,4.0,8.4,0.1,12.3
Anina WILDI,SUI,2022 Senior European Championships,qual,"Munich, Germany",VT,22.0,4.2,8.5,0.0,12.7
Harriet WINGROVE,AUS,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,35.0,4.7,6.8,0.0,11.5
Harriet WINGROVE,AUS,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,21.0,5.0,7.4,0.3,12.1
Harriet WINGROVE,AUS,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,12.0,4.2,8.95,0.0,13.15
Natalie WOLFGANG,GER,2023 FISU World University Games,qual,"Chengdu, China",BB,27.0,3.8,7.4,0.0,11.2
Natalie WOLFGANG,GER,2023 FISU World University Games,qual,"Chengdu, China",FX,39.0,4.1,7.0,0.3,10.8
Natalie WOLFGANG,GER,2023 FISU World University Games,qual,"Chengdu, China",UB,34.0,4.3,6.033,0.0,10.333
Natalie WOLFGANG,GER,2023 FISU World University Games,qual,"Chengdu, China",VT,30.0,3.4,8.7,0.0,12.1
Hiu Ying Angel WONG,HKG,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",BB,19.0,5.0,6.6,0.0,11.6
Hiu Ying Angel WONG,HKG,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",BB,31.0,4.4,6.733,0.0,11.133
Hiu Ying Angel WONG,HKG,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,9.0,4.9,7.9,0.0,12.8
Hiu Ying Angel WONG,HKG,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",BB,22.0,4.0,7.733,0.0,11.733
Poppy WOODHEAD,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,41.0,4.1,5.6,0.1,9.6
Poppy WOODHEAD,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,33.0,4.0,7.3,0.4,10.9
Poppy WOODHEAD,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,37.0,2.1,7.55,0.0,9.65
Jessica WRIGHT,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,30.0,4.7,6.15,0.0,10.85
Jessica WRIGHT,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,32.0,4.1,7.5,0.0,11.6
Jessica WRIGHT,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,57.0,2.6,6.7,0.3,9.0
Tilly WRIGHT,GBR,2023 British Gymnastics Championships,final,"Liverpool, England",BB,4.0,4.9,8.05,0.0,12.95
Tilly WRIGHT,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,7.0,4.8,7.6,0.0,12.4
Tilly WRIGHT,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,10.0,4.4,7.85,0.0,12.25
Tilly WRIGHT,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,16.0,4.5,7.4,0.0,11.9
Anny WU,SUI,2022 Senior European Championships,qual,"Munich, Germany",UB,44.0,4.8,7.4,0.0,12.2
Anny WU,SUI,2022 Senior European Championships,qual,"Munich, Germany",VT,80.0,4.2,8.333,0.3,12.233
Anny WU,SUI,2023 Senior European Championships,qual,"Antalya, Turkey",BB,81.0,4.5,5.733,0.0,10.233
Anny WU,SUI,2023 Senior European Championships,qual,"Antalya, Turkey",FX,54.0,4.6,7.366,0.0,11.966
Anny WU,SUI,2023 Senior European Championships,qual,"Antalya, Turkey",UB,49.0,4.8,7.566,0.0,12.366
Anny WU,SUI,2023 Senior European Championships,qual,"Antalya, Turkey",VT,46.0,4.2,8.8,0.0,13.0
Sing WU,TPE,2023 FISU World University Games,final,"Chengdu, China",BB,8.0,4.7,6.8,0.1,11.4
Sing WU,TPE,2023 FISU World University Games,qual,"Chengdu, China",BB,8.0,4.8,7.866,0.0,12.666
Sing WU,TPE,2023 FISU World University Games,qual,"Chengdu, China",FX,31.0,4.1,7.166,0.0,11.266
Sing WU,TPE,2023 FISU World University Games,qual,"Chengdu, China",VT,14.0,4.4,8.633,0.0,13.03
Sing WU,TPE,2023 FISU World University Games,final,"Chengdu, China",VT,8.0,4.0,7.5,0.0,11.5
Sing WU,TPE,2023 FISU World University Games,qual,"Chengdu, China",VT,7.0,4.0,8.4,0.0,12.4
Chiharu YAMADA,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,9.0,5.3,7.7,0.0,13.0
Chiharu YAMADA,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,32.0,5.1,6.65,0.1,11.65
Chiharu YAMADA,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,8.0,5.7,7.9,0.0,13.6
Nanami YAMAMOTO,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,6.0,5.4,7.7,0.0,13.1
Nanami YAMAMOTO,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,24.0,4.9,7.0,0.0,11.9
Nanami YAMAMOTO,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,10.0,5.6,7.75,0.0,13.35
Nanami YAMAMOTO,JPN,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,6.0,4.6,8.75,0.0,13.35
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",BB,35.0,3.8,5.866,0.0,9.666
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",FX,19.0,4.7,7.4,0.1,12.0
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",FX,32.0,4.4,6.3,0.6,10.1
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",FX,16.0,4.3,6.833,0.0,11.133
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,final,"Baku, Azerbaijan",VT,6.0,4.0,8.8,0.0,12.8
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",VT,8.0,4.0,8.666,0.0,12.666
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",VT,11.0,4.0,8.733,0.0,12.733
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,final,"Doha, Qatar",VT,8.0,4.0,8.666,0.1,12.566
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT,6.0,4.0,8.533,0.0,12.533
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,final,"Baku, Azerbaijan",VT,6.0,3.8,8.833,0.0,12.633
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",VT,8.0,3.8,8.733,0.0,12.533
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",VT,11.0,3.8,8.6,0.0,12.4
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,final,"Doha, Qatar",VT,8.0,3.8,7.5,0.3,11.0
Darya YASSINSKAYA,KAZ,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT,6.0,4.2,8.766,0.0,12.966
Li Wen YEOH,MAS,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",UB,21.0,4.9,6.766,0.3,11.366
Bengisu YILDIZ,TUR,2022 Senior European Championships,qual,"Munich, Germany",BB,91.0,4.8,5.666,0.0,10.466
Bengisu YILDIZ,TUR,2022 Senior European Championships,qual,"Munich, Germany",FX,89.0,4.7,6.533,0.0,11.233
Bengisu YILDIZ,TUR,2022 Senior European Championships,qual,"Munich, Germany",UB,70.0,4.6,6.633,0.0,11.233
Bengisu YILDIZ,TUR,2022 Senior European Championships,qual,"Munich, Germany",VT,59.0,4.2,8.466,0.0,12.666
Bengisu YILDIZ,TUR,2022 Senior European Championships,qual,"Munich, Germany",VT,21.0,3.8,8.566,0.0,12.366
Bengisu YILDIZ,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",BB,117.0,4.6,4.066,0.0,8.666
Bengisu YILDIZ,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",FX,77.0,4.6,7.1,0.1,11.6
Bengisu YILDIZ,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",UB,62.0,4.8,7.133,0.0,11.933
Bengisu YILDIZ,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,38.0,4.2,8.833,0.0,13.033
Bengisu YILDIZ,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,9.0,3.8,8.533,0.0,12.333
Bengisu YILDIZ,TUR,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",BB,4.0,4.8,7.133,0.0,11.93
Bengisu YILDIZ,TUR,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",BB,7.0,5.0,7.333,0.0,12.333
Bengisu YILDIZ,TUR,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",VT,3.0,4.2,8.833,0.0,13.033
Bengisu YILDIZ,TUR,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",VT,3.0,4.2,8.933,0.0,13.133
Bengisu YILDIZ,TUR,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",VT,3.0,3.8,8.866,0.0,12.666
Bengisu YILDIZ,TUR,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",VT,3.0,3.8,8.733,0.0,12.533
Bengisu YILDIZ,TUR,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",FX,18.0,4.7,7.333,0.0,12.033
Bengisu YILDIZ,TUR,FIG Apparatus World Cup 2023,final,"Baku, Azerbaijan",VT,8.0,4.2,8.666,0.0,12.866
Bengisu YILDIZ,TUR,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",VT,9.0,4.2,8.566,0.0,12.766
Bengisu YILDIZ,TUR,FIG Apparatus World Cup 2023,final,"Baku, Azerbaijan",VT,8.0,3.8,8.6,0.1,12.3
Bengisu YILDIZ,TUR,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",VT,9.0,3.8,8.5,0.0,12.3
Linmin YU,CHN,FIG Apparatus World Cup 2023,final,"Baku, Azerbaijan",VT,3.0,5.2,8.566,0.0,13.766
Linmin YU,CHN,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",VT,1.0,5.2,8.533,0.3,13.433
Linmin YU,CHN,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT,10.0,4.2,8.8,0.0,13.0
Linmin YU,CHN,FIG Apparatus World Cup 2023,final,"Baku, Azerbaijan",VT,3.0,4.2,8.8,0.0,13.0
Linmin YU,CHN,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",VT,1.0,4.2,8.8,0.1,12.9
Linmin YU,CHN,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT,10.0,4.8,7.633,0.3,12.133
Boeun YUN,KOR,2023 FISH World University Games,AAfinal,"Chengdu, China",BB,17.0,4.4,6.5,0.0,10.9
Boeun YUN,KOR,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,15.0,4.4,7.2,0.0,11.6
