"","season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","bikers"
"7505",4,"Nov",318,"7",0,1,1,"clear",0.44,0.4394,0.72,0.2537,11,311,322
"7506",4,"Nov",318,"8",0,1,1,"cloudy/misty",0.46,0.4545,0.67,0.194,27,425,452
"7507",4,"Nov",318,"9",0,1,1,"cloudy/misty",0.48,0.4697,0.67,0.3284,29,204,233
"7508",4,"Nov",318,"10",0,1,1,"cloudy/misty",0.5,0.4848,0.63,0.2836,26,85,111
"7509",4,"Nov",318,"11",0,1,1,"cloudy/misty",0.54,0.5152,0.6,0.2836,22,106,128
"7510",4,"Nov",318,"12",0,1,1,"clear",0.56,0.5303,0.56,0.2985,36,166,202
"7511",4,"Nov",318,"13",0,1,1,"clear",0.6,0.6212,0.49,0.3881,50,153,203
"7512",4,"Nov",318,"14",0,1,1,"clear",0.62,0.6212,0.46,0.4478,47,138,185
"7513",4,"Nov",318,"15",0,1,1,"clear",0.64,0.6212,0.44,0.3284,53,142,195
"7514",4,"Nov",318,"16",0,1,1,"clear",0.62,0.6212,0.46,0.4179,51,264,315
"7515",4,"Nov",318,"17",0,1,1,"clear",0.62,0.6212,0.46,0.2537,55,464,519
"7516",4,"Nov",318,"18",0,1,1,"clear",0.56,0.5303,0.56,0.2836,29,460,489
"7517",4,"Nov",318,"19",0,1,1,"clear",0.6,0.6212,0.53,0.2985,28,274,302
"7518",4,"Nov",318,"20",0,1,1,"clear",0.6,0.6212,0.53,0.3582,30,210,240
"7519",4,"Nov",318,"21",0,1,1,"clear",0.6,0.6212,0.53,0.3582,37,176,213
"7520",4,"Nov",318,"22",0,1,1,"clear",0.58,0.5455,0.56,0.3582,17,96,113
"7521",4,"Nov",318,"23",0,1,1,"clear",0.56,0.5303,0.64,0.2985,13,48,61
"7522",4,"Nov",319,"0",0,2,1,"clear",0.56,0.5303,0.64,0.3582,7,15,22
"7523",4,"Nov",319,"1",0,2,1,"clear",0.56,0.5303,0.6,0.2985,5,5,10
"7524",4,"Nov",319,"2",0,2,1,"clear",0.56,0.5303,0.64,0.2537,7,8,15
"7525",4,"Nov",319,"3",0,2,1,"cloudy/misty",0.54,0.5152,0.68,0.3284,0,4,4
"7526",4,"Nov",319,"4",0,2,1,"clear",0.56,0.5303,0.64,0.2985,1,6,7
"7527",4,"Nov",319,"5",0,2,1,"clear",0.54,0.5152,0.68,0.2836,2,26,28
"7528",4,"Nov",319,"6",0,2,1,"cloudy/misty",0.56,0.5303,0.64,0.0896,4,104,108
"7529",4,"Nov",319,"7",0,2,1,"cloudy/misty",0.54,0.5152,0.68,0.1642,21,298,319
"7530",4,"Nov",319,"8",0,2,1,"cloudy/misty",0.54,0.5152,0.68,0.1045,27,453,480
"7531",4,"Nov",319,"9",0,2,1,"cloudy/misty",0.56,0.5303,0.64,0.0896,26,174,200
"7532",4,"Nov",319,"10",0,2,1,"cloudy/misty",0.56,0.5303,0.64,0.2836,23,115,138
"7533",4,"Nov",319,"11",0,2,1,"cloudy/misty",0.56,0.5303,0.64,0.194,18,116,134
"7534",4,"Nov",319,"12",0,2,1,"cloudy/misty",0.54,0.5152,0.68,0,28,148,176
"7535",4,"Nov",319,"13",0,2,1,"light rain/snow",0.54,0.5152,0.6,0.2239,21,132,153
"7536",4,"Nov",319,"14",0,2,1,"cloudy/misty",0.54,0.5152,0.6,0.2836,27,120,147
"7537",4,"Nov",319,"15",0,2,1,"cloudy/misty",0.54,0.5152,0.6,0.1343,36,155,191
"7538",4,"Nov",319,"16",0,2,1,"cloudy/misty",0.52,0.5,0.68,0.1343,31,240,271
"7539",4,"Nov",319,"17",0,2,1,"cloudy/misty",0.5,0.4848,0.72,0.194,29,422,451
"7540",4,"Nov",319,"18",0,2,1,"cloudy/misty",0.5,0.4848,0.72,0.2836,27,414,441
"7541",4,"Nov",319,"19",0,2,1,"cloudy/misty",0.5,0.4848,0.72,0.3582,27,259,286
"7542",4,"Nov",319,"20",0,2,1,"cloudy/misty",0.48,0.4697,0.82,0.1343,26,212,238
"7543",4,"Nov",319,"21",0,2,1,"cloudy/misty",0.5,0.4848,0.77,0.0896,23,145,168
"7544",4,"Nov",319,"22",0,2,1,"cloudy/misty",0.46,0.4545,0.88,0.1045,19,109,128
"7545",4,"Nov",319,"23",0,2,1,"cloudy/misty",0.46,0.4545,0.94,0.1045,14,66,80
"7546",4,"Nov",320,"0",0,3,1,"cloudy/misty",0.46,0.4545,0.94,0,5,26,31
"7547",4,"Nov",320,"1",0,3,1,"light rain/snow",0.46,0.4545,0.94,0.0896,0,5,5
"7548",4,"Nov",320,"2",0,3,1,"cloudy/misty",0.46,0.4545,0.94,0.1045,4,6,10
"7549",4,"Nov",320,"3",0,3,1,"cloudy/misty",0.46,0.4545,0.94,0.1045,2,3,5
"7550",4,"Nov",320,"4",0,3,1,"cloudy/misty",0.44,0.4394,1,0.2239,1,3,4
"7551",4,"Nov",320,"5",0,3,1,"light rain/snow",0.46,0.4545,0.94,0.1045,0,13,13
"7552",4,"Nov",320,"6",0,3,1,"cloudy/misty",0.46,0.4545,0.94,0.0896,4,52,56
"7553",4,"Nov",320,"7",0,3,1,"light rain/snow",0.46,0.4545,0.94,0,7,130,137
"7554",4,"Nov",320,"8",0,3,1,"light rain/snow",0.46,0.4545,0.94,0,9,223,232
"7555",4,"Nov",320,"9",0,3,1,"light rain/snow",0.46,0.4545,0.94,0,5,77,82
"7556",4,"Nov",320,"10",0,3,1,"light rain/snow",0.46,0.4545,0.94,0,4,32,36
"7557",4,"Nov",320,"11",0,3,1,"light rain/snow",0.46,0.4545,0.94,0.0896,7,53,60
"7558",4,"Nov",320,"12",0,3,1,"light rain/snow",0.46,0.4545,1,0,5,49,54
"7559",4,"Nov",320,"13",0,3,1,"light rain/snow",0.46,0.4545,0.94,0.1343,6,52,58
"7560",4,"Nov",320,"14",0,3,1,"cloudy/misty",0.46,0.4545,1,0.1343,12,49,61
"7561",4,"Nov",320,"15",0,3,1,"light rain/snow",0.48,0.4697,0.94,0.1045,16,50,66
"7562",4,"Nov",320,"16",0,3,1,"light rain/snow",0.48,0.4697,0.94,0.1045,13,110,123
"7563",4,"Nov",320,"17",0,3,1,"cloudy/misty",0.48,0.4697,0.88,0.194,17,216,233
"7564",4,"Nov",320,"18",0,3,1,"light rain/snow",0.46,0.4545,0.88,0.3881,13,176,189
"7565",4,"Nov",320,"19",0,3,1,"light rain/snow",0.46,0.4545,0.88,0.3881,3,108,111
"7566",4,"Nov",320,"20",0,3,1,"light rain/snow",0.44,0.4394,0.88,0.3881,5,94,99
"7567",4,"Nov",320,"21",0,3,1,"light rain/snow",0.44,0.4394,0.88,0.2836,3,72,75
"7568",4,"Nov",320,"22",0,3,1,"light rain/snow",0.42,0.4242,0.88,0.2239,1,45,46
"7569",4,"Nov",320,"23",0,3,1,"light rain/snow",0.42,0.4242,0.88,0.1343,3,28,31
"7570",4,"Nov",321,"0",0,4,1,"cloudy/misty",0.42,0.4242,0.88,0.2537,2,22,24
"7571",4,"Nov",321,"1",0,4,1,"cloudy/misty",0.42,0.4242,0.82,0.1642,0,5,5
"7572",4,"Nov",321,"2",0,4,1,"cloudy/misty",0.42,0.4242,0.82,0.2239,0,5,5
"7573",4,"Nov",321,"3",0,4,1,"cloudy/misty",0.42,0.4242,0.77,0.3284,0,3,3
"7574",4,"Nov",321,"4",0,4,1,"cloudy/misty",0.4,0.4091,0.62,0.4179,1,3,4
"7575",4,"Nov",321,"5",0,4,1,"light rain/snow",0.34,0.303,0.71,0.3284,1,21,22
"7576",4,"Nov",321,"6",0,4,1,"light rain/snow",0.36,0.3485,0.57,0.2239,3,72,75
"7577",4,"Nov",321,"7",0,4,1,"light rain/snow",0.34,0.3182,0.61,0.2836,4,164,168
"7578",4,"Nov",321,"8",0,4,1,"light rain/snow",0.34,0.303,0.61,0.2985,12,343,355
"7579",4,"Nov",321,"9",0,4,1,"cloudy/misty",0.34,0.303,0.61,0.3284,14,184,198
"7580",4,"Nov",321,"10",0,4,1,"cloudy/misty",0.34,0.303,0.61,0.3284,7,74,81
"7581",4,"Nov",321,"11",0,4,1,"light rain/snow",0.32,0.303,0.66,0.3284,4,93,97
"7582",4,"Nov",321,"12",0,4,1,"cloudy/misty",0.34,0.303,0.53,0.2985,6,115,121
"7583",4,"Nov",321,"13",0,4,1,"cloudy/misty",0.34,0.303,0.49,0.4478,15,109,124
"7584",4,"Nov",321,"14",0,4,1,"cloudy/misty",0.34,0.303,0.49,0.3881,5,105,110
"7585",4,"Nov",321,"15",0,4,1,"cloudy/misty",0.34,0.303,0.49,0.4478,10,106,116
"7586",4,"Nov",321,"16",0,4,1,"clear",0.32,0.2879,0.39,0.4179,8,187,195
"7587",4,"Nov",321,"17",0,4,1,"clear",0.32,0.2879,0.42,0.3881,20,379,399
"7588",4,"Nov",321,"18",0,4,1,"clear",0.32,0.3182,0.39,0.194,9,298,307
"7589",4,"Nov",321,"19",0,4,1,"clear",0.3,0.2879,0.45,0.2239,7,210,217
"7590",4,"Nov",321,"20",0,4,1,"clear",0.3,0.2879,0.42,0.2836,7,162,169
"7591",4,"Nov",321,"21",0,4,1,"clear",0.3,0.2879,0.42,0.2537,3,113,116
"7592",4,"Nov",321,"22",0,4,1,"clear",0.26,0.2424,0.52,0.2537,1,83,84
"7593",4,"Nov",321,"23",0,4,1,"clear",0.26,0.2576,0.52,0.2239,0,58,58
"7594",4,"Nov",322,"0",0,5,1,"clear",0.26,0.2576,0.48,0.1642,2,28,30
"7595",4,"Nov",322,"1",0,5,1,"clear",0.26,0.2273,0.44,0.3284,0,10,10
"7596",4,"Nov",322,"2",0,5,1,"clear",0.24,0.2273,0.44,0.2239,2,8,10
"7597",4,"Nov",322,"3",0,5,1,"clear",0.24,0.2121,0.41,0.2836,0,2,2
"7598",4,"Nov",322,"4",0,5,1,"clear",0.22,0.2273,0.44,0.1642,0,5,5
"7599",4,"Nov",322,"5",0,5,1,"clear",0.22,0.2273,0.44,0.1343,0,22,22
"7600",4,"Nov",322,"6",0,5,1,"clear",0.22,0.2576,0.44,0.0896,1,70,71
"7601",4,"Nov",322,"7",0,5,1,"clear",0.22,0.2273,0.44,0.1642,5,211,216
"7602",4,"Nov",322,"8",0,5,1,"clear",0.22,0.2273,0.44,0.194,6,369,375
"7603",4,"Nov",322,"9",0,5,1,"clear",0.26,0.2576,0.41,0.194,6,207,213
"7604",4,"Nov",322,"10",0,5,1,"clear",0.26,0.2424,0.41,0.2836,10,105,115
"7605",4,"Nov",322,"11",0,5,1,"clear",0.3,0.303,0.36,0.1343,18,122,140
"7606",4,"Nov",322,"12",0,5,1,"clear",0.32,0.3333,0.33,0,22,143,165
"7607",4,"Nov",322,"13",0,5,1,"clear",0.34,0.3182,0.31,0.2239,31,146,177
"7608",4,"Nov",322,"14",0,5,1,"clear",0.34,0.3333,0.31,0.1343,31,123,154
"7609",4,"Nov",322,"15",0,5,1,"clear",0.34,0.3333,0.29,0.1343,27,151,178
"7610",4,"Nov",322,"16",0,5,1,"clear",0.34,0.3333,0.29,0.1343,19,190,209
"7611",4,"Nov",322,"17",0,5,1,"clear",0.32,0.3333,0.31,0.1343,17,361,378
"7612",4,"Nov",322,"18",0,5,1,"clear",0.3,0.303,0.36,0.1642,16,312,328
"7613",4,"Nov",322,"19",0,5,1,"clear",0.28,0.2727,0.41,0.1642,7,183,190
"7614",4,"Nov",322,"20",0,5,1,"clear",0.28,0.2727,0.48,0.194,8,129,137
"7615",4,"Nov",322,"21",0,5,1,"clear",0.28,0.2727,0.48,0.1642,3,108,111
"7616",4,"Nov",322,"22",0,5,1,"clear",0.26,0.2727,0.52,0.1045,9,88,97
"7617",4,"Nov",322,"23",0,5,1,"clear",0.26,0.2727,0.6,0.1343,5,54,59
"7618",4,"Nov",323,"0",0,6,0,"clear",0.26,0.2576,0.56,0.194,4,49,53
"7619",4,"Nov",323,"1",0,6,0,"clear",0.26,0.2273,0.52,0.2985,1,34,35
"7620",4,"Nov",323,"2",0,6,0,"clear",0.24,0.2424,0.56,0.1642,12,34,46
"7621",4,"Nov",323,"3",0,6,0,"clear",0.26,0.2424,0.48,0.2537,4,11,15
"7622",4,"Nov",323,"4",0,6,0,"clear",0.26,0.2273,0.48,0.3284,4,4,8
"7623",4,"Nov",323,"5",0,6,0,"clear",0.24,0.2273,0.56,0.2537,0,2,2
"7624",4,"Nov",323,"6",0,6,0,"clear",0.24,0.2121,0.6,0.3284,2,10,12
"7625",4,"Nov",323,"7",0,6,0,"clear",0.24,0.2273,0.6,0.2537,3,38,41
"7626",4,"Nov",323,"8",0,6,0,"clear",0.26,0.2424,0.56,0.2537,12,80,92
"7627",4,"Nov",323,"9",0,6,0,"clear",0.28,0.2576,0.52,0.2985,12,130,142
"7628",4,"Nov",323,"10",0,6,0,"clear",0.32,0.303,0.45,0.2537,35,165,200
"7629",4,"Nov",323,"11",0,6,0,"clear",0.36,0.3788,0.4,0,50,183,233
"7630",4,"Nov",323,"12",0,6,0,"clear",0.4,0.4091,0.35,0.2836,93,218,311
"7631",4,"Nov",323,"13",0,6,0,"clear",0.42,0.4242,0.3,0.2836,118,245,363
"7632",4,"Nov",323,"14",0,6,0,"clear",0.42,0.4242,0.32,0.2985,121,228,349
"7633",4,"Nov",323,"15",0,6,0,"clear",0.42,0.4242,0.41,0.194,120,262,382
"7634",4,"Nov",323,"16",0,6,0,"clear",0.42,0.4242,0.38,0.2985,99,188,287
"7635",4,"Nov",323,"17",0,6,0,"clear",0.4,0.4091,0.4,0.194,61,171,232
"7636",4,"Nov",323,"18",0,6,0,"clear",0.38,0.3939,0.46,0.1343,36,172,208
"7637",4,"Nov",323,"19",0,6,0,"cloudy/misty",0.34,0.3333,0.71,0.1343,33,149,182
"7638",4,"Nov",323,"20",0,6,0,"cloudy/misty",0.36,0.3636,0.57,0.1045,48,115,163
"7639",4,"Nov",323,"21",0,6,0,"cloudy/misty",0.36,0.3485,0.62,0.194,29,79,108
"7640",4,"Nov",323,"22",0,6,0,"cloudy/misty",0.38,0.3939,0.62,0.1642,26,80,106
"7641",4,"Nov",323,"23",0,6,0,"clear",0.38,0.3939,0.62,0.2239,20,73,93
"7642",4,"Nov",324,"0",0,0,0,"clear",0.38,0.3939,0.66,0.1642,14,79,93
"7643",4,"Nov",324,"1",0,0,0,"clear",0.4,0.4091,0.62,0.2537,11,73,84
"7644",4,"Nov",324,"2",0,0,0,"clear",0.4,0.4091,0.62,0.2836,12,44,56
"7645",4,"Nov",324,"3",0,0,0,"cloudy/misty",0.4,0.4091,0.66,0.2836,6,31,37
"7646",4,"Nov",324,"4",0,0,0,"cloudy/misty",0.4,0.4091,0.71,0.2836,2,10,12
"7647",4,"Nov",324,"5",0,0,0,"cloudy/misty",0.42,0.4242,0.67,0.2836,0,4,4
"7648",4,"Nov",324,"6",0,0,0,"cloudy/misty",0.42,0.4242,0.67,0.2537,3,6,9
"7649",4,"Nov",324,"7",0,0,0,"clear",0.42,0.4242,0.67,0.2239,4,19,23
"7650",4,"Nov",324,"8",0,0,0,"cloudy/misty",0.42,0.4242,0.71,0.2836,13,52,65
"7651",4,"Nov",324,"9",0,0,0,"clear",0.44,0.4394,0.72,0.1642,29,109,138
"7652",4,"Nov",324,"10",0,0,0,"cloudy/misty",0.44,0.4394,0.72,0.1045,46,183,229
"7653",4,"Nov",324,"11",0,0,0,"cloudy/misty",0.5,0.4848,0.63,0.1045,74,212,286
"7654",4,"Nov",324,"12",0,0,0,"cloudy/misty",0.5,0.4848,0.63,0.1343,70,234,304
"7655",4,"Nov",324,"13",0,0,0,"cloudy/misty",0.54,0.5152,0.6,0.194,84,285,369
"7656",4,"Nov",324,"14",0,0,0,"clear",0.52,0.5,0.63,0.2537,113,250,363
"7657",4,"Nov",324,"15",0,0,0,"cloudy/misty",0.52,0.5,0.68,0.194,109,242,351
"7658",4,"Nov",324,"16",0,0,0,"cloudy/misty",0.52,0.5,0.63,0.1343,81,225,306
"7659",4,"Nov",324,"17",0,0,0,"cloudy/misty",0.52,0.5,0.63,0.194,35,168,203
"7660",4,"Nov",324,"18",0,0,0,"cloudy/misty",0.54,0.5152,0.64,0.194,22,123,145
"7661",4,"Nov",324,"19",0,0,0,"cloudy/misty",0.5,0.4848,0.72,0.1045,17,140,157
"7662",4,"Nov",324,"20",0,0,0,"cloudy/misty",0.52,0.5,0.68,0.1045,23,90,113
"7663",4,"Nov",324,"21",0,0,0,"cloudy/misty",0.48,0.4697,0.77,0.0896,11,94,105
"7664",4,"Nov",324,"22",0,0,0,"light rain/snow",0.46,0.4545,0.88,0.0896,5,35,40
"7665",4,"Nov",324,"23",0,0,0,"light rain/snow",0.46,0.4545,0.88,0.0896,3,25,28
"7666",4,"Nov",325,"0",0,1,1,"cloudy/misty",0.46,0.4545,0.94,0,4,13,17
"7667",4,"Nov",325,"1",0,1,1,"light rain/snow",0.46,0.4545,0.94,0.194,4,8,12
"7668",4,"Nov",325,"2",0,1,1,"light rain/snow",0.44,0.4394,1,0.194,1,2,3
"7669",4,"Nov",325,"3",0,1,1,"light rain/snow",0.44,0.4394,1,0.1343,0,4,4
"7670",4,"Nov",325,"4",0,1,1,"light rain/snow",0.44,0.4394,1,0.1343,0,5,5
"7671",4,"Nov",325,"5",0,1,1,"cloudy/misty",0.44,0.4394,1,0,0,20,20
"7672",4,"Nov",325,"6",0,1,1,"cloudy/misty",0.42,0.4242,1,0,0,76,76
"7673",4,"Nov",325,"7",0,1,1,"cloudy/misty",0.46,0.4545,0.94,0.1642,17,229,246
"7674",4,"Nov",325,"8",0,1,1,"cloudy/misty",0.46,0.4545,0.94,0,13,378,391
"7675",4,"Nov",325,"9",0,1,1,"cloudy/misty",0.48,0.4697,0.94,0.1045,15,222,237
"7676",4,"Nov",325,"10",0,1,1,"cloudy/misty",0.52,0.5,0.83,0,25,110,135
"7677",4,"Nov",325,"11",0,1,1,"cloudy/misty",0.52,0.5,0.83,0.1045,16,112,128
"7678",4,"Nov",325,"12",0,1,1,"cloudy/misty",0.5,0.4848,0.77,0.1343,24,138,162
"7679",4,"Nov",325,"13",0,1,1,"cloudy/misty",0.5,0.4848,0.77,0.1343,13,121,134
"7680",4,"Nov",325,"14",0,1,1,"cloudy/misty",0.48,0.4697,0.82,0.194,14,121,135
"7681",4,"Nov",325,"15",0,1,1,"light rain/snow",0.44,0.4394,0.94,0.2239,15,93,108
"7682",4,"Nov",325,"16",0,1,1,"light rain/snow",0.44,0.4394,0.94,0.2239,13,95,108
"7683",4,"Nov",325,"17",0,1,1,"light rain/snow",0.42,0.4242,0.94,0.2985,10,200,210
"7684",4,"Nov",325,"18",0,1,1,"light rain/snow",0.42,0.4242,0.88,0.194,8,184,192
"7685",4,"Nov",325,"19",0,1,1,"light rain/snow",0.4,0.4091,0.94,0.194,2,135,137
"7686",4,"Nov",325,"20",0,1,1,"light rain/snow",0.4,0.4091,0.87,0.2239,5,75,80
"7687",4,"Nov",325,"21",0,1,1,"light rain/snow",0.4,0.4091,0.87,0.1642,11,103,114
"7688",4,"Nov",325,"22",0,1,1,"light rain/snow",0.4,0.4091,0.87,0.1343,6,72,78
"7689",4,"Nov",325,"23",0,1,1,"light rain/snow",0.4,0.4091,0.87,0.1642,4,29,33
"7690",4,"Nov",326,"0",0,2,1,"light rain/snow",0.38,0.3939,0.94,0.1045,0,14,14
"7691",4,"Nov",326,"1",0,2,1,"light rain/snow",0.4,0.4091,0.94,0.1343,1,5,6
"7692",4,"Nov",326,"2",0,2,1,"light rain/snow",0.38,0.3939,1,0.1045,2,4,6
"7693",4,"Nov",326,"3",0,2,1,"light rain/snow",0.38,0.3939,1,0.1045,1,2,3
"7694",4,"Nov",326,"4",0,2,1,"light rain/snow",0.38,0.3939,0.94,0.1642,0,7,7
"7695",4,"Nov",326,"5",0,2,1,"light rain/snow",0.38,0.3939,0.94,0.1642,1,17,18
"7696",4,"Nov",326,"6",0,2,1,"cloudy/misty",0.38,0.3939,0.94,0.1045,1,63,64
"7697",4,"Nov",326,"7",0,2,1,"light rain/snow",0.38,0.3939,0.94,0.2239,2,119,121
"7698",4,"Nov",326,"8",0,2,1,"light rain/snow",0.38,0.3939,0.94,0.2239,5,185,190
"7699",4,"Nov",326,"9",0,2,1,"light rain/snow",0.4,0.4091,0.94,0,2,147,149
"7700",4,"Nov",326,"10",0,2,1,"light rain/snow",0.4,0.4091,0.94,0,6,46,52
"7701",4,"Nov",326,"11",0,2,1,"light rain/snow",0.4,0.4091,0.94,0.1343,4,28,32
"7702",4,"Nov",326,"12",0,2,1,"light rain/snow",0.4,0.4091,1,0.0896,3,18,21
"7703",4,"Nov",326,"13",0,2,1,"light rain/snow",0.42,0.4242,1,0.0896,4,22,26
"7704",4,"Nov",326,"14",0,2,1,"light rain/snow",0.42,0.4242,1,0.0896,4,31,35
"7705",4,"Nov",326,"15",0,2,1,"light rain/snow",0.44,0.4394,0.94,0,2,32,34
"7706",4,"Nov",326,"16",0,2,1,"light rain/snow",0.44,0.4394,0.94,0,3,59,62
"7707",4,"Nov",326,"17",0,2,1,"light rain/snow",0.44,0.4394,1,0.0896,4,161,165
"7708",4,"Nov",326,"18",0,2,1,"light rain/snow",0.44,0.4394,1,0,0,148,148
"7709",4,"Nov",326,"19",0,2,1,"light rain/snow",0.46,0.4545,0.94,0.1045,5,106,111
"7710",4,"Nov",326,"20",0,2,1,"cloudy/misty",0.46,0.4545,1,0.2239,6,121,127
"7711",4,"Nov",326,"21",0,2,1,"cloudy/misty",0.46,0.4545,1,0.2537,4,86,90
"7712",4,"Nov",326,"22",0,2,1,"cloudy/misty",0.5,0.4848,0.94,0.194,6,81,87
"7713",4,"Nov",326,"23",0,2,1,"cloudy/misty",0.48,0.4697,0.94,0.2537,3,36,39
"7714",4,"Nov",327,"0",0,3,1,"cloudy/misty",0.48,0.4697,0.94,0.2537,2,14,16
"7715",4,"Nov",327,"1",0,3,1,"cloudy/misty",0.48,0.4697,0.94,0.2985,0,8,8
"7716",4,"Nov",327,"2",0,3,1,"light rain/snow",0.5,0.4848,0.94,0.3582,1,5,6
"7717",4,"Nov",327,"3",0,3,1,"light rain/snow",0.5,0.4848,0.94,0.3582,1,2,3
"7718",4,"Nov",327,"4",0,3,1,"light rain/snow",0.52,0.5,0.88,0.3582,0,5,5
"7719",4,"Nov",327,"5",0,3,1,"cloudy/misty",0.46,0.4545,0.94,0.194,1,16,17
"7720",4,"Nov",327,"6",0,3,1,"cloudy/misty",0.44,0.4394,1,0,1,68,69
"7721",4,"Nov",327,"7",0,3,1,"cloudy/misty",0.46,0.4545,1,0.0896,2,154,156
"7722",4,"Nov",327,"8",0,3,1,"cloudy/misty",0.48,0.4697,0.94,0.1045,7,316,323
"7723",4,"Nov",327,"9",0,3,1,"cloudy/misty",0.52,0.5,0.94,0.194,3,164,167
"7724",4,"Nov",327,"10",0,3,1,"cloudy/misty",0.52,0.5,0.94,0.194,6,70,76
"7725",4,"Nov",327,"11",0,3,1,"cloudy/misty",0.5,0.4848,0.72,0.4179,9,107,116
"7726",4,"Nov",327,"12",0,3,1,"clear",0.48,0.4697,0.55,0.4179,9,151,160
"7727",4,"Nov",327,"13",0,3,1,"cloudy/misty",0.44,0.4394,0.54,0.4925,12,162,174
"7728",4,"Nov",327,"14",0,3,1,"clear",0.42,0.4242,0.54,0.4627,13,200,213
"7729",4,"Nov",327,"15",0,3,1,"cloudy/misty",0.42,0.4242,0.54,0.4478,13,194,207
"7730",4,"Nov",327,"16",0,3,1,"cloudy/misty",0.4,0.4091,0.62,0.4627,4,169,173
"7731",4,"Nov",327,"17",0,3,1,"light rain/snow",0.38,0.3939,0.71,0.3881,7,156,163
"7732",4,"Nov",327,"18",0,3,1,"cloudy/misty",0.4,0.4091,0.58,0.5224,7,138,145
"7733",4,"Nov",327,"19",0,3,1,"clear",0.38,0.3939,0.58,0.3881,6,116,122
"7734",4,"Nov",327,"20",0,3,1,"clear",0.36,0.3333,0.62,0.3881,1,67,68
"7735",4,"Nov",327,"21",0,3,1,"clear",0.36,0.3182,0.57,0.4627,0,66,66
"7736",4,"Nov",327,"22",0,3,1,"clear",0.34,0.303,0.61,0.4478,3,59,62
"7737",4,"Nov",327,"23",0,3,1,"clear",0.34,0.303,0.61,0.3582,4,47,51
"7738",4,"Nov",328,"0",1,4,0,"clear",0.32,0.303,0.57,0.2239,1,22,23
"7739",4,"Nov",328,"1",1,4,0,"clear",0.32,0.2879,0.57,0.4179,1,23,24
"7740",4,"Nov",328,"2",1,4,0,"clear",0.3,0.2879,0.61,0.2836,3,19,22
"7741",4,"Nov",328,"3",1,4,0,"clear",0.28,0.2879,0.65,0.1343,1,4,5
"7742",4,"Nov",328,"4",1,4,0,"clear",0.3,0.3182,0.61,0.0896,1,1,2
"7743",4,"Nov",328,"5",1,4,0,"clear",0.3,0.3182,0.61,0.1045,1,10,11
"7744",4,"Nov",328,"6",1,4,0,"clear",0.3,0.3182,0.61,0.0896,1,5,6
"7745",4,"Nov",328,"7",1,4,0,"clear",0.26,0.2727,0.75,0.1045,9,31,40
"7746",4,"Nov",328,"8",1,4,0,"clear",0.3,0.3182,0.65,0.0896,4,42,46
"7747",4,"Nov",328,"9",1,4,0,"clear",0.34,0.3485,0.61,0,13,68,81
"7748",4,"Nov",328,"10",1,4,0,"clear",0.36,0.3788,0.57,0,34,64,98
"7749",4,"Nov",328,"11",1,4,0,"clear",0.42,0.4242,0.41,0.2985,52,90,142
"7750",4,"Nov",328,"12",1,4,0,"clear",0.46,0.4545,0.36,0.2239,62,88,150
"7751",4,"Nov",328,"13",1,4,0,"clear",0.48,0.4697,0.33,0.2239,84,91,175
"7752",4,"Nov",328,"14",1,4,0,"clear",0.5,0.4848,0.31,0.2985,74,94,168
"7753",4,"Nov",328,"15",1,4,0,"clear",0.5,0.4848,0.31,0.2537,78,71,149
"7754",4,"Nov",328,"16",1,4,0,"clear",0.5,0.4848,0.34,0.2836,48,66,114
"7755",4,"Nov",328,"17",1,4,0,"clear",0.48,0.4697,0.33,0.1045,34,40,74
"7756",4,"Nov",328,"18",1,4,0,"clear",0.42,0.4242,0.5,0.0896,13,24,37
"7757",4,"Nov",328,"19",1,4,0,"clear",0.4,0.4091,0.54,0.1045,15,13,28
"7758",4,"Nov",328,"20",1,4,0,"clear",0.36,0.3485,0.76,0.1642,14,17,31
"7759",4,"Nov",328,"21",1,4,0,"clear",0.36,0.3485,0.71,0.1642,7,19,26
"7760",4,"Nov",328,"22",1,4,0,"clear",0.36,0.3485,0.71,0.1642,8,14,22
"7761",4,"Nov",328,"23",1,4,0,"clear",0.34,0.3485,0.76,0.1045,2,19,21
"7762",4,"Nov",329,"0",0,5,1,"clear",0.34,0.3333,0.76,0.1642,7,22,29
"7763",4,"Nov",329,"1",0,5,1,"clear",0.34,0.3636,0.76,0,2,12,14
"7764",4,"Nov",329,"2",0,5,1,"clear",0.28,0.2879,0.81,0.1045,4,6,10
"7765",4,"Nov",329,"3",0,5,1,"clear",0.28,0.2879,0.75,0.1045,0,2,2
"7766",4,"Nov",329,"4",0,5,1,"clear",0.3,0.3182,0.75,0.1045,4,3,7
"7767",4,"Nov",329,"5",0,5,1,"clear",0.28,0.3182,0.75,0,2,3,5
"7768",4,"Nov",329,"6",0,5,1,"clear",0.26,0.2727,0.81,0.1045,4,9,13
"7769",4,"Nov",329,"7",0,5,1,"clear",0.26,0.303,0.81,0,4,31,35
"7770",4,"Nov",329,"8",0,5,1,"clear",0.26,0.2727,0.81,0.1343,6,68,74
"7771",4,"Nov",329,"9",0,5,1,"clear",0.32,0.3485,0.76,0,25,70,95
"7772",4,"Nov",329,"10",0,5,1,"clear",0.36,0.3485,0.71,0.1642,60,82,142
